,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,EPS*ROE,Return_Rate,ROE_20,ROE_19,roe_past_2,roe_past_3,영업이익 - 20E,그룹,Est.시가총액(억),Est / 현재 (%)
534,009180,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",4,602.0,2190.0,0.0,0.0,0.0,11.44,2.81,6.29,0.0,10,0.0,0.0
535,009190,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,2,1285.0,4345.0,0.0,0.0,0.0,7.06,19.3,46.46,0.0,10,0.0,0.0
536,009200,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1,886.0,2130.0,0.0,0.0,0.0,-2.17,8.06,6.7,0.0,10,0.0,0.0
537,009270,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",2,1356.0,1595.0,0.0,0.0,0.0,0.74,-3.31,-5.44,0.0,10,0.0,0.0
538,009290,광동제약,의약품 제조업,"의약품,식음료 제조,도매",6,4665.0,8900.0,0.0,0.0,0.0,5.57,5.61,6.07,0.0,10,0.0,0.0
539,009300,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",6,1143.0,17950.0,0.0,0.0,0.0,6.2,5.55,3.8,0.0,10,0.0,0.0
540,009310,참엔지니어링,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1,767.0,1385.0,0.0,0.0,0.0,-33.98,17.39,18.42,0.0,10,0.0,0.0
541,009320,대우부품,자동차 신품 부품 제조업,"전해콘덴서,복합부품,전자튜너 제조",6,1210.0,2540.0,0.0,0.0,0.0,-6.5,2.98,7.91,0.0,10,0.0,0.0
542,009410,태영건설,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1,14096.0,18450.0,0.0,0.0,0.0,8.38,19.21,10.12,0.0,10,0.0,0.0
543,009440,KC그린홀딩스,기타 금융업,"환경방지오염시설(전기집진기,배연탈황설비,여과집진기,세정식집진기),제어장치 제조,설치",3,912.0,4065.0,0.0,0.0,0.0,4.61,7.6,3.21,0.0,10,0.0,0.0
544,009460,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",4,1232.0,2065.0,0.0,0.0,0.0,9.05,13.07,18.34,0.0,10,0.0,0.0
545,009470,삼화전기,전자부품 제조업,"콘덴서 제조,판매",3,1319.0,19950.0,0.0,0.0,0.0,7.03,14.29,30.16,0.0,10,0.0,0.0
546,009520,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,5,1878.0,4510.0,0.0,0.0,0.0,11.87,16.5,12.39,0.0,10,0.0,0.0
547,009620,삼보산업,1차 비철금속 제조업,알미늄괴,1,265.0,695.0,0.0,0.0,0.0,-28.77,-36.23,-40.14,0.0,10,0.0,0.0
548,009680,모토닉,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",6,3333.0,10100.0,0.0,0.0,0.0,2.8,2.17,3.22,0.0,10,0.0,0.0
549,009730,코센,1차 철강 제조업,"스테인리스파이프, 선박용배관제작",2,231.0,192.0,0.0,0.0,0.0,-447.99,-40.18,16.35,0.0,10,0.0,0.0
550,009770,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",6,732.0,29300.0,0.0,0.0,0.0,2.56,-0.1,5.77,0.0,10,0.0,0.0
551,009780,엠에스씨,기타 식품 제조업,식품첨가물,4,744.0,4230.0,0.0,0.0,0.0,13.76,14.13,17.21,0.0,10,0.0,0.0
552,009810,엔케이물산,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,6,447.0,535.0,0.0,0.0,0.0,-7.77,-31.09,-14.67,0.0,10,0.0,0.0
553,009970,영원무역홀딩스,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",6,4943.0,36250.0,0.0,0.0,0.0,9.6,8.49,8.2,0.0,10,0.0,0.0
554,010040,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",6,822.0,3595.0,0.0,0.0,0.0,3.18,5.66,10.07,0.0,10,0.0,0.0
555,010050,우리종금,기타 금융업,"종합금융,주택할부금융,부동산",1,3951.0,586.0,0.0,0.0,0.0,15.63,11.12,8.37,0.0,10,0.0,0.0
556,010060,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",5,14524.0,60900.0,0.0,0.0,-4.33,-26.19,3.06,7.17,0.0,10,0.0,0.0
557,010100,한국프랜지공업,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1,737.0,2420.0,0.0,0.0,0.0,5.35,0.72,-9.81,0.0,10,0.0,0.0
558,010140,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1,36225.0,5750.0,0.0,0.0,-19.04,-21.88,-6.19,-5.62,0.0,10,0.0,0.0
559,010170,대한광통신,절연선 및 케이블 제조업,광섬유,6,2769.0,3755.0,0.0,0.0,0.0,-6.32,14.97,16.93,0.0,10,0.0,0.0
560,010240,흥국,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,6,566.0,4590.0,0.0,0.0,0.0,10.84,14.23,13.25,0.0,10,0.0,0.0
561,010280,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",3,498.0,1230.0,0.0,0.0,0.0,2.96,50.09,-18.59,0.0,10,0.0,0.0
562,010400,우진아이엔에스,건물설비 설치 공사업,반도체/디스플레이 코팅덕트,6,591.0,7750.0,0.0,0.0,0.0,1.97,15.52,24.62,0.0,20,0.0,0.0
563,010420,한솔피엔에스,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",1,307.0,1500.0,0.0,0.0,0.0,7.94,9.62,7.11,0.0,10,0.0,0.0
564,010470,오리콤,광고업,광고대행,1,515.0,4400.0,0.0,0.0,0.0,7.36,11.83,5.74,0.0,10,0.0,0.0
565,010580,지코,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1,198.0,306.0,0.0,0.0,0.0,-43.44,12.21,-29.09,0.0,10,0.0,0.0
566,010600,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",5,1089.0,2520.0,0.0,0.0,0.0,-20.27,-31.09,-29.57,0.0,10,0.0,0.0
567,010640,진양폴리우레탄,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",6,293.0,2930.0,0.0,0.0,0.0,33.12,5.15,2.99,0.0,10,0.0,0.0
568,010660,화천기계,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조",6,772.0,3510.0,0.0,0.0,0.0,-4.93,-0.55,0.47,0.0,10,0.0,0.0
569,010690,화신,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조",1,870.0,2490.0,0.0,0.0,0.0,2.24,-17.68,-8.13,0.0,10,0.0,0.0
570,010770,평화홀딩스,자동차 신품 부품 제조업,지주회사,1,453.0,3095.0,0.0,0.0,0.0,-11.1,-26.68,-1.32,0.0,10,0.0,0.0
571,010820,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1,1057.0,2200.0,0.0,0.0,0.0,-31.41,-61.5,4.93,0.0,10,0.0,0.0
572,010950,S-Oil,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",3,71603.0,63600.0,0.0,0.0,-10.52,1.01,3.88,18.84,0.0,10,0.0,0.0
573,010960,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",6,1100.0,4400.0,0.0,0.0,0.0,11.65,12.09,13.77,0.0,10,0.0,0.0
574,011000,진원생명과학,의약품 제조업,"의류용심지(인터론),가공직물(패브론) 제조,도소매",6,4463.0,10000.0,0.0,0.0,0.0,-28.5,-36.08,-65.56,0.0,10,0.0,0.0
575,011040,경동제약,의약품 제조업,"로사졸정, 시사프렌정, 디로핀정, 타론정.주",6,3292.0,12400.0,0.0,0.0,0.0,9.18,2.42,9.5,0.0,10,0.0,0.0
576,011080,형지I&C,봉제의복 제조업,남성셔츠,2,584.0,1500.0,0.0,0.0,0.0,-0.4,-26.25,-65.59,0.0,10,0.0,0.0
577,011090,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",2,666.0,1110.0,0.0,0.0,0.0,-6.42,2.28,3.67,0.0,10,0.0,0.0
578,011150,CJ씨푸드,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",6,1389.0,3865.0,0.0,0.0,0.0,2.9,3.54,7.96,0.0,10,0.0,0.0
579,011200,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1,20943.0,6410.0,0.0,0.0,0.0,-55.46,-81.8,-129.27,0.0,10,0.0,0.0
580,011230,삼화전자공업,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1,321.0,3065.0,0.0,0.0,0.0,-23.62,-77.53,-669.5,0.0,10,0.0,0.0
581,011280,태림포장,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄",5,2620.0,3700.0,0.0,0.0,0.0,5.88,6.94,0.0,0.0,10,0.0,0.0
582,011300,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1,239.0,420.0,0.0,0.0,0.0,-16.49,-12.64,-11.56,0.0,10,0.0,0.0
583,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",4,1480.0,7660.0,0.0,0.0,0.0,4.39,2.57,3.78,0.0,10,0.0,0.0
584,011330,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",3,1034.0,1505.0,0.0,0.0,0.0,21.11,23.1,18.54,0.0,10,0.0,0.0
585,011370,서한,건물 건설업,"건축, 토목",5,1110.0,1100.0,0.0,0.0,0.0,3.28,14.41,31.06,0.0,10,0.0,0.0
586,011390,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",6,1357.0,128500.0,0.0,0.0,0.0,7.2,5.92,6.43,0.0,10,0.0,0.0
587,011420,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",6,448.0,1625.0,0.0,0.0,0.0,-5.7,-47.79,-13.83,0.0,10,0.0,0.0
588,011500,한농화성,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매",6,851.0,5440.0,0.0,0.0,0.0,8.58,5.32,8.29,0.0,10,0.0,0.0
589,011560,세보엠이씨,건물설비 설치 공사업,"건설관련설비, ACESS FLOOR , 소음기 , CHAMMBER , PFP UNIT, BY-PASS UNIT , DUCT , 철구조물 .",6,584.0,5550.0,0.0,0.0,0.0,-5.21,14.53,18.52,0.0,10,0.0,0.0
590,011690,유양디앤유,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",5,714.0,1220.0,0.0,0.0,0.0,-8.52,-25.65,4.44,0.0,10,0.0,0.0
591,011700,한신기계공업,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파",6,438.0,1350.0,0.0,0.0,0.0,2.01,4.24,6.03,0.0,10,0.0,0.0
592,011810,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",2,1030.0,5220.0,0.0,0.0,0.0,-54.53,17.12,0.0,0.0,10,0.0,0.0
593,012160,영흥,1차 철강 제조업,와이어로프 등,6,1077.0,1255.0,0.0,0.0,0.0,0.64,-3.13,-2.47,0.0,10,0.0,0.0
594,012170,키위미디어그룹,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,4,296.0,150.0,0.0,0.0,0.0,-272.63,-51.62,-62.45,0.0,10,0.0,0.0
595,012200,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",6,1113.0,3415.0,0.0,0.0,0.0,0.07,5.16,4.84,0.0,10,0.0,0.0
596,012280,영화금속,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매",3,954.0,2100.0,0.0,0.0,0.0,0.38,1.48,6.76,0.0,10,0.0,0.0
597,012320,경동인베스트,기타 금융업,지주회사,6,668.0,28250.0,0.0,0.0,0.0,2.26,7.46,10.99,0.0,10,0.0,0.0
598,012340,뉴인텍,전자부품 제조업,콘덴서,2,532.0,1770.0,0.0,0.0,0.0,-5.33,-27.13,-21.12,0.0,10,0.0,0.0
599,012600,청호컴넷,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1,673.0,7850.0,0.0,0.0,0.0,-124.59,6.16,-22.04,0.0,10,0.0,0.0
600,012610,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",6,3588.0,8710.0,0.0,0.0,0.0,6.57,6.59,1.85,0.0,10,0.0,0.0
601,012620,원일특강,1차 철강 제조업,특수강,6,393.0,8930.0,0.0,0.0,0.0,8.77,6.34,7.22,0.0,10,0.0,0.0
602,012690,모나리자,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",6,2125.0,5810.0,0.0,0.0,0.0,3.75,-2.72,5.95,0.0,10,0.0,0.0
603,012700,리드코프,기타 전문 도매업,화공약품운반,1,1743.0,6590.0,0.0,0.0,0.0,11.57,9.83,12.03,0.0,10,0.0,0.0
604,012790,신일제약,의약품 제조업,투어펜플라스타,6,2807.0,25750.0,0.0,0.0,0.0,7.39,6.14,9.38,0.0,10,0.0,0.0
605,012800,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1,1071.0,1175.0,0.0,0.0,0.0,2.75,5.7,8.26,0.0,10,0.0,0.0
606,012860,모베이스전자,자동차 신품 부품 제조업,"스마트키,스위치",1,764.0,1470.0,0.0,0.0,0.0,-8.51,-10.9,-27.13,0.0,10,0.0,0.0
607,013000,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",6,578.0,2015.0,0.0,0.0,0.0,0.23,1.63,1.39,0.0,10,0.0,0.0
608,013120,동원개발,건물 건설업,도급공사,6,3342.0,3680.0,0.0,0.0,0.0,11.49,18.79,18.31,0.0,10,0.0,0.0
609,013310,아진산업,자동차 신품 부품 제조업,자동차 차체 부품,1,1041.0,2845.0,0.0,0.0,0.0,7.47,-7.17,7.79,0.0,10,0.0,0.0
610,013360,일성건설,토목 건설업,"건축공사,토목공사,전기공사",1,510.0,944.0,0.0,0.0,0.0,2.05,2.79,-13.21,0.0,10,0.0,0.0
611,013520,화승알앤에이,자동차 신품 부품 제조업,"자동차용 고무제품(제조저압호스,고압호스,산업용고무호스,,WEATHER STIRP,고무판,콘베어벨트) 제조,판매,수출입",1,1136.0,1760.0,0.0,0.0,0.0,9.62,-13.82,-14.23,0.0,10,0.0,0.0
612,013570,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",6,1125.0,4275.0,0.0,0.0,0.0,4.73,1.75,6.19,0.0,10,0.0,0.0
613,013580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1,2505.0,28050.0,0.0,0.0,0.0,16.94,24.46,16.7,0.0,10,0.0,0.0
614,013700,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대",1,587.0,1300.0,0.0,0.0,0.0,20.68,2.93,15.31,0.0,10,0.0,0.0
615,013720,청보산업,자동차 신품 부품 제조업,엔진부품,6,401.0,4905.0,0.0,0.0,0.0,1.42,0.6,-2.76,0.0,10,0.0,0.0
616,013810,스페코,특수 목적용 기계 제조업,아스팔트믹싱플랜트,2,1268.0,8650.0,0.0,0.0,0.0,28.18,-16.96,-1.09,0.0,10,0.0,0.0
617,013870,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등",6,1108.0,5810.0,0.0,0.0,0.0,1.22,0.06,5.08,0.0,10,0.0,0.0
618,013990,아가방컴퍼니,생활용품 도매업,유아용 의류 및 용품,6,937.0,2850.0,0.0,0.0,0.0,-11.05,-9.76,-2.65,0.0,10,0.0,0.0
619,014100,메디앙스,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",4,495.0,4195.0,0.0,0.0,0.0,60.48,6.55,13.48,0.0,10,0.0,0.0
620,014130,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",1,570.0,4750.0,0.0,0.0,0.0,8.3,8.16,11.15,0.0,10,0.0,0.0
621,014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",6,1182.0,1090.0,0.0,0.0,0.0,7.42,7.88,-2.22,0.0,10,0.0,0.0
622,014190,원익큐브,기타 전문 도매업,"이에이엠, 2-헤마, 비에이엠, 엠엠에이, 아스팔트슁글",6,572.0,1615.0,0.0,0.0,0.0,4.94,-4.87,2.25,0.0,10,0.0,0.0
623,014200,광림,자동차용 엔진 및 자동차 제조업,"전기공사용, 운송용, 환경용 특수차량 및 건설용 장비인 유압크레인을 생산·판매하는 제조업체",5,910.0,1720.0,0.0,0.0,0.0,-7.84,-26.58,-15.47,0.0,10,0.0,0.0
624,014280,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1,997.0,3810.0,0.0,0.0,0.0,-3.23,5.18,9.03,0.0,10,0.0,0.0
625,014440,영보화학,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매",6,908.0,4540.0,0.0,0.0,0.0,3.56,4.07,23.16,0.0,10,0.0,0.0
626,014470,부방,기타 금융업,"수정진동자, 수정발진기, 전기보온밥솥 등",6,1312.0,2185.0,0.0,0.0,0.0,-4.69,1.1,1.29,0.0,10,0.0,0.0
627,014530,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",6,1098.0,3150.0,0.0,0.0,0.0,8.75,10.57,10.48,0.0,10,0.0,0.0
628,014570,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종",6,1194.0,10850.0,0.0,0.0,0.0,6.09,10.96,8.47,0.0,10,0.0,0.0
629,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",6,1083.0,3925.0,0.0,0.0,0.0,3.08,3.2,5.02,0.0,10,0.0,0.0
630,014710,사조씨푸드,수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,6,653.0,3795.0,0.0,0.0,0.0,-2.66,5.88,9.85,0.0,10,0.0,0.0
631,014910,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",6,311.0,1595.0,0.0,0.0,0.0,-6.57,0.7,-9.39,0.0,10,0.0,0.0
632,014940,오리엔탈정공,일반 목적용 기계 제조업,"조선해양구조물 및 조선해양기계품 제작,",1,987.0,2165.0,0.0,0.0,0.0,15.91,-25.39,-9.38,0.0,10,0.0,0.0
633,014970,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업",카톤팩,6,1234.0,8160.0,0.0,0.0,0.0,0.85,-0.07,5.92,0.0,10,0.0,0.0
634,014990,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",4,1132.0,1920.0,0.0,0.0,0.0,-5.02,0.34,1.16,0.0,10,0.0,0.0
635,015020,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영,4,326.0,760.0,0.0,0.0,0.0,25.52,-10.62,-4.42,0.0,10,0.0,0.0
636,015230,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",6,786.0,27500.0,0.0,0.0,0.0,8.12,7.11,7.69,0.0,10,0.0,0.0
637,015260,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",3,148.0,179.0,0.0,0.0,0.0,-9.67,-12.17,-20.12,0.0,10,0.0,0.0
638,015350,부산도시가스,연료용 가스 제조 및 배관공급업,"도시가스 배관공급,가스기기 판매,설비공사",6,4917.0,44700.0,0.0,0.0,0.0,7.57,8.17,8.0,0.0,10,0.0,0.0
639,015360,예스코홀딩스,기타 금융업,지주사업,4,2121.0,35350.0,0.0,0.0,0.0,3.61,-6.66,3.61,0.0,10,0.0,0.0
640,015540,쎌마테라퓨틱스,기타 사업지원 서비스업,상품권유통,1,840.0,7450.0,0.0,0.0,0.0,-724.1,-189.98,-110.56,0.0,10,0.0,0.0
641,015590,큐로,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",2,1397.0,615.0,0.0,0.0,0.0,3.9,-22.37,-10.65,0.0,10,0.0,0.0
642,015710,코콤,통신 및 방송 장비 제조업,비디오도어폰,6,1132.0,6460.0,0.0,0.0,0.0,7.12,12.88,10.92,0.0,10,0.0,0.0
643,015750,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1,2472.0,3090.0,0.0,0.0,0.0,3.69,2.42,3.34,0.0,10,0.0,0.0
644,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",6,1444.0,4940.0,0.0,0.0,0.0,8.91,5.82,4.56,0.0,10,0.0,0.0
645,016090,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",6,837.0,1890.0,0.0,0.0,0.0,8.65,8.34,7.44,0.0,10,0.0,0.0
646,016100,리더스코스메틱,기타 화학제품 제조업,화장품,5,854.0,4695.0,0.0,0.0,0.0,-105.2,-10.86,-6.9,0.0,10,0.0,0.0
647,016250,이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1,2660.0,95000.0,0.0,0.0,0.0,6.68,13.14,11.73,0.0,10,0.0,0.0
648,016380,KG동부제철,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1,13501.0,13500.0,0.0,0.0,0.0,-7.44,-278.18,-323.35,0.0,10,0.0,0.0
649,016580,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매",6,2846.0,15300.0,0.0,0.0,0.0,7.01,8.56,11.73,0.0,10,0.0,0.0
650,016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",6,2289.0,56800.0,0.0,0.0,0.0,14.26,24.79,10.37,0.0,10,0.0,0.0
651,016600,큐캐피탈,기타 금융업,벤처투자,6,964.0,574.0,0.0,0.0,0.0,4.69,-12.7,10.98,0.0,10,0.0,0.0
652,016610,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1,1651.0,3890.0,0.0,0.0,0.0,7.15,8.58,0.73,0.0,10,0.0,0.0
653,016670,포비스티앤씨,기타 전문 도매업,"h/w,s/w개발",6,827.0,955.0,0.0,0.0,0.0,-3.42,3.31,2.97,0.0,10,0.0,0.0
654,016710,대성홀딩스,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대",6,2293.0,14250.0,0.0,0.0,0.0,3.24,4.79,5.34,0.0,10,0.0,0.0
655,016740,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,5,1110.0,4100.0,0.0,0.0,0.0,7.28,9.1,9.89,0.0,10,0.0,0.0
656,016790,현대사료,동물용 사료 및 조제식품 제조업,"양계, 양돈 배합사료",5,929.0,15100.0,0.0,0.0,0.0,5.58,-1.04,12.02,0.0,10,0.0,0.0
657,016800,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",6,3278.0,28500.0,0.0,0.0,0.0,7.86,11.3,5.86,0.0,10,0.0,0.0
658,016880,웅진,기타 금융업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1,873.0,1100.0,0.0,0.0,0.0,-106.55,-35.07,2.54,0.0,10,0.0,0.0
659,016920,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀",1,460.0,1980.0,0.0,0.0,0.0,7.11,6.59,5.44,0.0,10,0.0,0.0
660,017000,신원종합개발,건물 건설업,토건,4,478.0,4750.0,0.0,0.0,0.0,16.55,16.89,24.51,0.0,10,0.0,0.0
661,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",6,800.0,1845.0,0.0,0.0,0.0,8.53,2.93,-2.2,0.0,10,0.0,0.0
662,017180,명문제약,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",1,1993.0,5870.0,0.0,0.0,0.0,-24.55,1.05,8.27,0.0,10,0.0,0.0
663,017370,우신시스템,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2,524.0,2860.0,0.0,0.0,0.0,5.18,-3.51,-0.66,0.0,10,0.0,0.0
664,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",6,3400.0,68000.0,0.0,0.0,0.0,3.06,4.46,4.04,0.0,10,0.0,0.0
665,017480,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",6,579.0,3690.0,0.0,0.0,0.0,4.45,5.07,4.54,0.0,10,0.0,0.0
666,017510,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",6,609.0,3995.0,0.0,0.0,0.0,4.87,5.34,5.68,0.0,10,0.0,0.0
667,017550,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",6,961.0,1780.0,0.0,0.0,0.0,0.15,6.95,3.15,0.0,10,0.0,0.0
668,017650,대림제지,기타 종이 및 판지 제품 제조업,골판지원지,6,611.0,6790.0,0.0,0.0,0.0,1.64,9.12,2.85,0.0,10,0.0,0.0
669,017900,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",6,1289.0,2225.0,0.0,0.0,0.0,1.56,3.07,1.41,0.0,10,0.0,0.0
