,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,PER_EPS,PBR_BPS,Return_rate(PER),Return_rate(PBR),ROE_20,ROE_19,roe_past_2,roe_past_3
45,017940,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",0,2651.0,38650.0,98707.5,0.0,155.39,-100.0,6.43,-3.63,6.47,7.39
46,023410,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,0,3348.0,4330.0,10940.76,0.0,152.67,-100.0,7.99,2.61,3.15,12.44
47,101160,월덱스,전자부품 제조업,반도체용링및전극,4,2130.0,12900.0,32463.26,0.0,151.65,-100.0,29.99,24.22,28.23,13.94
48,140290,청광건설,토목 건설업,"관도급, BTL, 자체사업",0,84.0,800.0,1997.8,1579.2,149.73,97.4,10.41,6.45,0.0,0.0
49,038680,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",6,1140.0,7090.0,17690.15,0.0,149.51,-100.0,16.68,8.59,6.63,2.15
50,074600,원익QnC,유리 및 유리제품 제조업,석영유리가공제품,5,3851.0,14650.0,36548.83,16892.35,149.48,15.31,11.93,1.23,21.25,18.11
51,091120,이엠텍,전자부품 제조업,"마이크로스피커,리시버",6,2377.0,14800.0,35803.57,14241.08,141.92,-3.78,4.08,0.21,14.27,3.98
52,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper,6,2005.0,19500.0,46997.68,0.0,141.01,-100.0,47.76,8.15,6.07,6.14
53,181710,엔에이치엔,소프트웨어 개발 및 공급업,한게임,6,15613.0,79800.0,192007.97,68381.87,140.61,-14.31,4.57,0.78,5.79,1.12
54,006360,GS건설,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",0,22387.0,27950.0,67002.45,33560.04,139.72,20.07,11.06,11.79,17.34,-5.22
55,001040,CJ,기타 금융업,지주회사,0,24363.0,83500.0,198986.25,161179.77,138.31,93.03,8.64,6.24,6.91,12.1
56,210540,디와이파워,특수 목적용 기계 제조업,유공압기기 등,4,1286.0,11650.0,27673.91,16945.53,137.54,45.46,13.44,12.03,18.33,26.71
57,092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제,6,2540.0,30950.0,73507.19,74633.33,137.5,141.14,17.29,23.33,28.76,26.83
58,063080,게임빌,소프트웨어 개발 및 공급업,모바일게임,6,2322.0,35200.0,80941.03,64566.54,129.95,83.43,9.28,5.54,-2.45,3.56
59,017800,현대엘리베이터,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",0,17852.0,46550.0,107015.37,50693.47,129.89,8.9,5.94,5.22,0.9,11.59
60,143240,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",6,2845.0,24400.0,55559.14,32325.63,127.7,32.48,19.98,25.35,20.17,4.56
61,054450,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",6,1125.0,8330.0,18788.0,10456.11,125.55,25.52,7.62,8.32,10.3,1.9
62,036460,한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",0,23724.0,25700.0,57503.23,38360.68,123.75,49.26,3.36,0.48,6.36,-14.03
63,009420,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대",6,16168.0,30950.0,68867.32,32006.9,122.51,3.41,11.01,14.9,2.89,5.39
64,047050,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",0,17519.0,14200.0,31486.37,21094.83,121.74,48.56,8.6,7.06,5.45,6.61
65,014820,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,3,5879.0,22950.0,50393.0,72366.74,119.58,215.32,10.59,8.69,13.17,20.8
66,036200,유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),6,2248.0,7330.0,16018.02,0.0,118.53,-100.0,18.8,18.57,22.72,29.81
67,067990,도이치모터스,자동차 판매업,수입자동차,0,1895.0,6760.0,14734.5,0.0,117.97,-100.0,12.88,26.2,20.58,3.48
68,051490,나라엠앤디,특수 목적용 기계 제조업,"금형,사출 및 판금부품",2,1164.0,8200.0,17369.49,5886.01,111.82,-28.22,10.75,1.37,4.74,2.8
69,005440,현대그린푸드,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대",6,7836.0,8020.0,16879.13,16171.16,110.46,101.64,5.85,3.2,6.1,7.12
70,000120,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",2,35245.0,154500.0,321536.84,190808.45,108.11,23.5,3.34,1.41,2.11,1.99
71,213500,한솔제지,"펄프, 종이 및 판지 제조업","인쇄용지, 산업용지, 특수지 제조 및 판매",0,3392.0,14250.0,29492.78,19703.43,106.97,38.27,12.98,6.92,7.49,8.81
72,039840,디오,의료용 기기 제조업,자동포장기계,6,4323.0,27850.0,57176.78,47397.89,105.3,70.19,12.89,16.97,4.87,7.88
73,214260,라파스,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",6,1992.0,23750.0,47741.04,7171.87,101.01,-69.8,4.29,0.37,-17.51,-20.34
74,285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2,47083.0,401000.0,803959.82,96790.24,100.49,-75.86,30.4,1.51,0.87,0.0
75,002990,금호산업,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",0,2762.0,7540.0,15109.47,13356.95,100.39,77.15,15.41,3.2,-0.13,27.07
76,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",6,6283.0,12200.0,24334.99,11087.18,99.47,-9.12,20.92,8.85,23.37,4.57
77,012630,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",5,6721.0,11250.0,22180.82,25107.0,97.16,123.17,11.67,12.58,38.82,14.36
78,088350,한화생명,보험업,생명보험,0,13679.0,1575.0,3100.07,6466.23,96.83,310.55,1.98,0.87,4.22,6.54
79,115960,연우,플라스틱제품 제조업,화장품 용기,6,2114.0,17050.0,33473.06,35276.96,96.32,106.9,6.79,8.37,3.89,4.26
80,018670,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1,8658.0,93800.0,182673.39,108092.6,94.75,15.24,13.22,9.85,3.9,7.08
81,011760,현대종합상사,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발",0,1912.0,14450.0,28060.68,22058.66,94.19,52.66,8.65,5.07,-2.64,6.29
82,192820,코스맥스,기타 화학제품 제조업,화장품,0,9336.0,92900.0,178542.33,233020.48,92.19,150.83,11.57,10.45,13.49,8.79
83,094480,갤럭시아컴즈,소프트웨어 개발 및 공급업,전자결제,1,1903.0,4850.0,9225.27,0.0,90.21,-100.0,9.79,10.04,6.49,7.36
84,011780,금호석유화학,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",3,29249.0,96000.0,182231.67,116579.79,89.82,21.44,14.45,11.84,23.45,12.34
85,041920,메디아나,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",6,1760.0,20350.0,38593.3,20410.46,89.65,0.3,29.97,12.68,6.95,7.27
86,067310,하나마이크론,반도체 제조업,"반도체패키징,USB플래쉬드라이브",1,2141.0,7050.0,13327.68,0.0,89.05,-100.0,12.07,-1.7,1.05,5.09
87,006800,미래에셋대우,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",0,60853.0,9430.0,17820.41,9162.68,88.98,-2.83,7.39,7.56,5.83,7.19
88,068790,DMS,특수 목적용 기계 제조업,LCD 제조장비,5,1808.0,7840.0,14690.32,0.0,87.38,-100.0,15.66,10.87,10.61,2.91
89,267270,현대건설기계,일반 목적용 기계 제조업,"굴삭기, 지게차, 휠로더 등",6,5260.0,26700.0,49715.73,32014.37,86.2,19.9,2.0,0.26,7.47,0.0
90,282330,BGF리테일,종합 소매업,체인화 편의점,2,22988.0,133000.0,244486.09,166596.91,83.82,25.26,19.96,26.46,33.88,0.0
91,000210,대림산업,토목 건설업,"산업플랜트공사,건축,토목,폴리에틸렌,폴리부텐,각종폴리머 제조,기술용역",3,30380.0,87300.0,160029.44,108253.77,83.31,24.0,12.47,11.74,12.37,10.14
92,011930,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",0,2473.0,1340.0,2390.83,1528.07,78.42,14.04,7.93,1.77,10.92,-38.33
93,001680,대상,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",1,9182.0,26500.0,47113.27,32989.17,77.79,24.49,11.57,11.17,7.27,6.13
94,119610,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",6,2610.0,22350.0,39694.76,44478.81,77.61,99.01,15.89,13.89,13.05,19.97
95,068240,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기",4,5831.0,21650.0,38223.29,21348.43,76.55,-1.39,8.25,2.09,4.31,4.08
96,067170,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",0,1839.0,11950.0,20991.62,12702.68,75.66,6.3,14.64,7.58,11.25,17.45
97,057050,현대홈쇼핑,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,6,7536.0,62800.0,110142.31,115483.52,75.39,83.89,7.61,5.03,10.32,8.16
98,220630,해마로푸드서비스,음·식료품 및 담배 도매업,"햄버거, 치킨, 식음료유통",5,2754.0,2705.0,4741.81,5001.53,75.3,84.9,27.95,18.15,26.3,22.49
99,097950,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",0,66765.0,443500.0,770953.95,459679.1,73.83,3.65,13.72,3.16,21.46,10.91
100,082210,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",0,1645.0,6950.0,12079.29,6929.89,73.8,-0.29,8.73,9.79,3.67,5.25
101,222800,심텍,전자부품 제조업,반도체용 인쇄회로기판,0,6498.0,20400.0,35261.75,12444.52,72.85,-39.0,36.24,-19.5,2.36,8.2
102,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",6,2224.0,45950.0,78652.71,61987.99,71.17,34.9,7.44,9.04,2.54,6.19
103,210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",0,6874.0,36200.0,61954.13,42928.7,71.14,18.59,22.7,12.66,17.29,23.14
104,089600,나스미디어,광고업,광고매체 판매,3,2854.0,32600.0,55736.19,65386.22,70.97,100.57,14.2,15.07,15.03,22.56
105,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점",0,4055.0,16600.0,28355.45,26680.35,70.82,60.73,9.75,11.47,10.94,19.23
106,161890,한국콜마,기타 화학제품 제조업,"화장품, 의약품",3,11509.0,50300.0,85634.5,106555.56,70.25,111.84,11.87,6.39,11.38,16.44
107,049770,동원F&B,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매",4,7139.0,185000.0,312497.89,313784.57,68.92,69.61,9.94,10.0,9.26,8.98
108,047810,한국항공우주,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",1,24466.0,25100.0,41949.15,49090.9,67.13,95.58,14.38,15.84,5.32,-18.19
109,005610,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",0,5479.0,63500.0,105961.84,189059.11,66.87,197.73,7.71,6.34,14.18,13.33
110,051600,한전KPS,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링",6,13995.0,31100.0,50925.83,59338.79,63.75,90.8,13.42,14.98,17.08,16.04
111,056190,에스에프에이,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기",6,12299.0,34250.0,55921.34,48646.46,63.27,42.03,16.34,15.9,20.22,29.26
112,005940,NH투자증권,금융 지원 서비스업,"증권업,종합금융",0,26846.0,9540.0,15387.41,13027.44,61.29,36.56,7.86,9.12,7.31,7.39
113,175330,JB금융지주,기타 금융업,금융지주 회사,0,9317.0,4730.0,7623.99,6655.25,61.18,40.7,9.09,10.36,8.69,7.86
114,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑,6,7501.0,114300.0,184210.93,204045.8,61.16,78.52,9.63,9.81,12.46,10.1
115,017810,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",0,7618.0,20000.0,32025.48,18563.07,60.13,-7.18,7.65,0.95,7.23,14.59
116,255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",6,1906.0,14600.0,23334.96,0.0,59.83,-100.0,26.55,11.22,29.17,20.84
117,047040,대우건설,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",0,14962.0,3600.0,5732.48,5795.3,59.24,60.98,10.19,8.8,13.2,12.12
118,001450,현대해상,보험업,손해보험(자동차보험),0,21009.0,23500.0,36930.3,46116.07,57.15,96.24,7.89,6.23,10.33,15.61
119,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,6,15091.0,122500.0,189915.4,120933.31,55.03,-1.28,10.72,3.17,5.98,12.7
120,000080,하이트진로,알코올음료 제조업,소주,0,31420.0,44800.0,69258.02,24861.47,54.59,-44.51,9.66,-3.86,1.87,1.01
121,007070,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",4,26065.0,33850.0,52233.35,48277.2,54.31,42.62,8.48,6.25,5.86,5.88
122,089010,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",0,2281.0,15650.0,23858.77,11280.85,52.45,-27.92,18.74,18.5,1.4,-21.41
123,131390,피앤이솔루션,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 공정용 장비, 산업용 정류기",5,3534.0,23850.0,36336.57,18034.71,52.35,-24.38,24.24,21.81,18.33,14.63
124,111770,영원무역,상품 종합 도매업,스포츠의류,6,11366.0,25650.0,39030.53,46778.38,52.17,82.37,7.61,9.82,8.15,8.78
125,010620,현대미포조선,선박 및 보트 건조업,"선박수리,선박개조,선박신조",3,13041.0,32650.0,49658.15,42871.24,52.09,31.31,3.42,2.31,3.77,20.05
126,060980,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,6,3236.0,30900.0,46980.12,52041.5,52.04,68.42,3.61,4.69,1.46,4.64
127,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",6,3904.0,13350.0,20210.54,25587.73,51.39,91.67,4.49,5.65,7.35,6.87
128,048260,오스템임플란트,의료용 기기 제조업,치과용임플란트,0,6100.0,42700.0,64597.72,0.0,51.28,-100.0,25.12,-17.24,11.45,9.3
129,034830,한국토지신탁,신탁업 및 집합투자업,부동산신탁 등,6,4431.0,1755.0,2643.42,3793.43,50.62,116.15,12.54,12.72,21.75,25.66
130,000100,유한양행,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매",6,46265.0,69200.0,104075.39,52197.66,50.4,-24.57,11.35,2.43,3.55,7.04
131,034310,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",6,7709.0,20350.0,30583.76,22997.95,50.29,13.01,9.42,4.39,10.01,9.21
132,192080,더블유게임즈,소프트웨어 개발 및 공급업,온라인 게임,5,14626.0,79600.0,119058.1,85476.25,49.57,7.38,19.84,18.93,19.02,9.04
133,018290,브이티지엠피,컴퓨터 및 주변장치 제조업,라미네이팅필름,4,3006.0,8840.0,13214.37,12504.12,49.48,41.45,27.51,4.98,17.62,-48.88
134,080000,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",6,1268.0,3695.0,5518.4,0.0,49.35,-100.0,9.53,6.92,9.68,6.22
135,023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1,9624.0,21450.0,31957.65,0.0,48.99,-100.0,15.22,14.61,9.78,11.53
136,089470,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",5,1585.0,4970.0,7358.52,0.0,48.06,-100.0,9.01,4.66,3.02,11.39
137,225330,씨엠에스에듀,일반 교습 학원,융합사고력 프로그램,4,1049.0,5630.0,8292.5,0.0,47.29,-100.0,22.97,15.29,12.31,14.95
138,150900,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,3,521.0,5160.0,7589.55,0.0,47.08,-100.0,12.9,-20.79,4.9,4.01
139,123890,한국자산신탁,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs",6,3831.0,3090.0,4534.49,5513.36,46.75,78.43,16.42,14.28,18.52,27.12
140,005180,빙그레,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",6,5891.0,59800.0,87145.39,70288.53,45.73,17.54,7.45,7.36,6.37,5.64
141,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",6,19886.0,3720.0,5402.13,5037.07,45.22,35.41,5.0,5.49,6.06,5.8
142,053210,케이티스카이라이프,텔레비전 방송업,위성방송서비스,6,4830.0,10100.0,14598.52,16755.51,44.54,65.9,9.65,8.02,8.33,10.25
143,100120,뷰웍스,의료용 기기 제조업,X-Ray Detector,6,3696.0,36950.0,53364.22,62823.36,44.42,70.02,16.41,16.03,15.56,16.6
