,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
184,080000,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",6,1242.0,3620.0,3536.0,3660.0,4100.0,0.98,1.13,9.53,6.92,9.68,6.22,0,3370.0,0.93
185,014820,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,3,5444.0,21250.0,19258.0,20323.0,24107.0,0.91,1.13,10.59,8.69,13.17,20.8,0,27281.0,1.28
186,100090,삼강엠앤티,1차 철강 제조업,"후육강관제조업,조선블록제조업",1,1496.0,5070.0,4633.0,4875.0,5736.0,0.91,1.13,10.43,-15.4,-29.18,82.89,0,-2225.0,-0.44
187,001630,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",6,6337.0,126500.0,104811.0,113285.0,143378.0,0.83,1.13,12.01,10.03,6.55,12.48,0,110772.0,0.88
188,089010,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",0,2113.0,14500.0,8951.0,10564.0,16292.0,0.62,1.12,18.74,18.5,1.4,-21.41,1,5536.0,0.38
189,195870,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,6,3154.0,18550.0,14140.0,15556.0,20587.0,0.76,1.11,13.16,9.06,11.05,14.02,0,16507.0,0.89
190,060150,인선이엔티,폐기물 처리업,건축폐기물처리,6,3286.0,8560.0,6296.0,7002.0,9511.0,0.74,1.11,13.91,8.58,8.83,1.91,0,5164.0,0.6
191,033500,동성화인텍,기초 화학물질 제조업,초저온 보냉재,0,2345.0,8690.0,4987.0,6001.0,9599.0,0.57,1.1,20.64,19.99,-15.26,-30.05,1,-46.0,-0.01
192,225330,씨엠에스에듀,일반 교습 학원,융합사고력 프로그램,4,969.0,5200.0,2903.0,3527.0,5743.0,0.56,1.1,21.68,15.29,12.31,14.95,0,3776.0,0.73
193,035600,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스,0,6948.0,24900.0,13403.0,16450.0,27272.0,0.54,1.1,22.82,21.61,17.61,-0.21,1,20386.0,0.82
194,104830,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",6,3486.0,27650.0,25707.0,26702.0,30238.0,0.93,1.09,9.72,9.55,16.27,9.06,0,36418.0,1.32
