,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
179,200130,콜마비앤에이치,기초 의약물질 및 생물학적 제제 제조업,기업인수합병,6,16131,54600.0,12786.0,15992.0,27375.0,0.23,0.5,25.12,23.84,25.89,30.94,0,28031.0,0.51
180,278650,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,5,2046,26900.0,7285.0,8588.0,13214.0,0.27,0.49,18.63,13.42,19.36,35.37,0,13567.0,0.5
181,018260,삼성에스디에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT서비스, 물류BPO",6,138506,179000.0,84844.0,85010.0,85597.0,0.47,0.48,7.93,11.76,10.91,9.91,1,120538.0,0.67
182,230240,에치에프알,통신 및 방송 장비 제조업,통신장비제조업,6,4152,34650.0,8968.0,10598.0,16385.0,0.26,0.47,18.86,1.29,0.66,6.43,0,1683.0,0.05
183,036570,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",6,207246,944000.0,194809.0,250371.0,447672.0,0.21,0.47,28.94,14.72,16.44,19.14,0,272856.0,0.29
184,100130,동국S&C,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower,6,3669,6420.0,4310.0,4017.0,2978.0,0.67,0.46,4.97,3.69,-2.55,2.74,0,891.0,0.14
185,214150,클래시스,의료용 기기 제조업,미용의료기기,6,9803,15150.0,2627.0,3585.0,6988.0,0.17,0.46,40.33,48.06,34.51,-19.95,1,5612.0,0.37
186,189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나",6,1932,25550.0,11550.0,11543.0,11516.0,0.45,0.45,7.81,10.05,13.32,5.35,0,15367.0,0.6
187,207760,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",6,3506,14300.0,2826.0,3622.0,6446.0,0.2,0.45,28.49,32.13,9.04,10.09,0,4795.0,0.34
188,140860,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,6,3867,58000.0,10973.0,14210.0,25706.0,0.19,0.44,30.13,21.14,16.78,15.95,1,15979.0,0.28
189,009240,한샘,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",6,26123,111000.0,37324.0,39549.0,47448.0,0.34,0.43,10.82,7.32,16.63,18.29,0,49958.0,0.45
190,096530,씨젠,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",6,45254,172500.0,21370.0,33084.0,74680.0,0.12,0.43,99.79,19.01,8.76,2.52,1,10227.0,0.06
191,041830,인바디,의료용 기기 제조업,정밀 체성분 분석기,6,2169,15850.0,9803.0,9106.0,6634.0,0.62,0.42,4.85,15.47,17.04,19.44,0,22790.0,1.44
192,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",6,12811,21100.0,4825.0,5680.0,8715.0,0.23,0.41,18.5,19.3,20.71,18.77,0,9540.0,0.45
193,034120,SBS,텔레비전 방송업,"TV,라디오방송,광고",6,2975,16300.0,26813.0,22282.0,6194.0,1.64,0.38,1.48,3.45,0.87,2.74,0,10288.0,0.63
194,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,6,13983,113500.0,34483.0,36474.0,43546.0,0.3,0.38,10.72,3.17,5.98,12.7,0,22954.0,0.2
195,035900,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,6,10311,29050.0,6228.0,7306.0,11134.0,0.21,0.38,18.18,21.91,22.52,21.38,0,13535.0,0.47
196,086980,쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급,6,1706,2725.0,1974.0,1761.0,1007.0,0.72,0.37,3.5,2.32,3.11,11.95,0,1203.0,0.44
197,278280,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",6,9940,99400.0,24781.0,27325.0,36357.0,0.25,0.37,13.31,14.49,24.53,21.35,0,50985.0,0.51
198,009580,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",6,1765,2830.0,7857.0,6357.0,1029.0,2.78,0.36,0.82,1.64,11.83,6.65,0,7371.0,2.6
199,218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,6,9157,38400.0,9474.0,10318.0,13315.0,0.25,0.35,12.49,11.22,17.22,5.41,0,13060.0,0.34
200,290510,코리아센터,소프트웨어 개발 및 공급업,이커머스토탈솔루션,5,3797,15800.0,7459.0,7009.0,5413.0,0.47,0.34,5.27,3.75,5.19,11.22,0,5267.0,0.33
201,263700,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",6,1744,20750.0,7489.0,7415.0,7152.0,0.36,0.34,7.39,0.96,8.54,28.27,0,10092.0,0.49
202,089980,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",6,4725,30050.0,9477.0,9488.0,9524.0,0.32,0.32,7.89,9.47,10.55,7.18,0,11360.0,0.38
203,002790,아모레퍼시픽그룹,기타 화학제품 제조업,지주회사,6,42054,51000.0,37817.0,33022.0,15997.0,0.74,0.31,2.84,4.12,4.65,6.95,0,22537.0,0.44
204,121600,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",6,2880,26550.0,8747.0,8645.0,8282.0,0.33,0.31,7.31,6.35,8.93,8.51,0,8432.0,0.32
205,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",6,9231,45700.0,25538.0,22932.0,13680.0,0.56,0.3,3.7,5.3,7.02,7.26,0,21726.0,0.48
206,251270,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,6,109393,127500.0,50917.0,48258.0,38814.0,0.4,0.3,5.59,3.53,4.36,11.17,0,36706.0,0.29
207,020150,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",6,23793,51600.0,13034.0,13521.0,15250.0,0.25,0.3,9.65,8.52,7.8,10.33,0,13562.0,0.26
208,138250,엔에스쇼핑,무점포 소매업,TV홈쇼핑,6,4498,13350.0,10811.0,9274.0,3817.0,0.81,0.29,2.33,-1.76,8.06,13.88,0,6781.0,0.51
209,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,6,4186,34100.0,4841.0,5931.0,9802.0,0.14,0.29,22.61,12.44,14.36,23.42,0,6557.0,0.19
210,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,6,6657,29050.0,10080.0,9672.0,8223.0,0.35,0.28,6.07,2.45,8.27,12.52,0,8287.0,0.29
211,098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,6,13456,98000.0,20185.0,21817.0,27612.0,0.21,0.28,12.01,12.59,21.86,16.76,0,39275.0,0.4
212,065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,6,2856,28750.0,19377.0,16805.0,7671.0,0.67,0.27,2.64,6.37,0.37,6.01,0,11870.0,0.41
213,052710,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어",5,3137,32200.0,17762.0,15759.0,8645.0,0.55,0.27,3.32,0.18,3.66,14.2,0,9572.0,0.3
214,051910,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",6,373433,529000.0,222777.0,204728.0,140636.0,0.42,0.27,4.47,1.84,8.86,12.92,0,170472.0,0.32
215,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",6,91780,157000.0,69369.0,63246.0,41503.0,0.44,0.26,4.2,5.36,7.75,9.81,0,58529.0,0.37
216,035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,6,491148,299000.0,48519.0,55005.0,78037.0,0.16,0.26,15.32,10.56,12.97,18.5,0,70649.0,0.24
217,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",6,7832,181300.0,53423.0,51592.0,45090.0,0.29,0.25,6.33,6.25,9.8,15.36,0,67775.0,0.37
218,006280,녹십자,의약품 제조업,"알부민외 제조,판매",6,19750,169000.0,79898.0,70840.0,38676.0,0.47,0.23,3.3,-0.35,3.28,5.24,0,21206.0,0.13
219,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",6,25624,91200.0,16146.0,16828.0,19249.0,0.18,0.21,9.9,6.37,9.31,9.45,0,15287.0,0.17
220,012510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,6,32047,108000.0,14754.0,16547.0,22914.0,0.14,0.21,14.51,18.78,23.36,23.49,0,33488.0,0.31
221,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,6,7639,12350.0,7884.0,6693.0,2462.0,0.64,0.2,2.04,12.62,14.21,15.33,0,16412.0,1.33
222,032620,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",6,6211,11900.0,2113.0,2182.0,2427.0,0.18,0.2,9.41,6.66,7.78,7.65,0,1921.0,0.16
