,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,PER_EPS,PBR_BPS,Return_rate(PER),Return_rate(PBR),ROE_20,ROE_19,roe_past_2,roe_past_3
145,096240,청담러닝,일반 교습 학원,청담어학원,5,1497,19500.0,19052.83,18042.67,-2.29,-7.47,16.06,12.06,11.47,6.57
146,000270,기아자동차,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",6,149579,36900.0,35810.25,44370.34,-2.95,20.24,4.93,6.5,4.27,3.62
147,012330,현대모비스,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",6,193436,203500.0,196173.46,275193.45,-3.6,35.23,5.27,7.28,6.3,5.43
148,068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",6,430457,319000.0,306071.95,237953.63,-4.05,-25.41,16.67,11.19,10.84,17.53
149,102710,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,6,6424,45150.0,43132.88,38782.58,-4.47,-14.1,20.38,18.9,14.05,15.9
150,053610,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",6,2382,21650.0,20239.05,19791.9,-6.52,-8.58,15.68,19.94,16.67,19.78
151,040420,정상제이엘에스,일반 교습 학원,어학교육업,6,922,5880.0,5489.34,7068.0,-6.64,20.2,6.93,12.2,5.65,13.05
152,000240,한국테크놀로지그룹,기타 금융업,"고무타이어,고무튜브,후랩,알루미늄휠의 제조,판매,임대수익,물품운반용기,포장용기(프라스틱)",6,10511,11300.0,10354.17,18878.08,-8.37,67.06,3.5,4.71,6.75,8.05
153,256630,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,6,2087,3695.0,3378.37,0.0,-8.57,-100.0,14.61,1.96,25.04,20.62
154,078340,컴투스,소프트웨어 개발 및 공급업,모바일게임,6,16147,125500.0,114017.31,165237.75,-9.15,31.66,13.15,12.68,16.15,20.4
155,260930,씨티케이코스메틱스,기타 화학제품 제조업,완제 화장품 (색조 및 기초),5,1316,13000.0,11762.95,15458.85,-9.52,18.91,5.11,4.54,4.69,14.74
156,003410,쌍용양회공업,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),6,24664,4895.0,4412.53,4250.96,-9.86,-13.16,8.33,7.01,7.51,16.55
157,003090,대웅,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",6,15088,25950.0,23264.93,0.0,-10.35,-100.0,9.86,10.43,5.36,12.86
158,155650,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",5,2177,10900.0,9724.18,10897.55,-10.79,-0.02,19.13,-1.95,19.93,26.66
159,230360,에코마케팅,광고업,"온라인, 모바일 광고 종합대행업",6,7403,45700.0,40384.68,24468.28,-11.63,-46.46,35.79,32.65,19.46,10.94
160,215000,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,6,4594,73200.0,64552.57,86456.32,-11.81,18.11,14.32,8.21,10.63,51.19
161,034120,SBS,텔레비전 방송업,"TV,라디오방송,광고",6,2920,16000.0,13964.37,24947.0,-12.72,55.92,1.48,3.45,0.87,2.74
162,061040,알에프텍,통신 및 방송 장비 제조업,"핸드폰 충전기, 핸즈프리",6,2510,9910.0,8564.83,0.0,-13.57,-100.0,11.26,-1.42,5.51,3.19
163,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",6,23910,85100.0,72431.33,61090.25,-14.89,-28.21,9.9,6.37,9.31,9.45
164,000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",6,609338,83700.0,70978.08,90363.78,-15.2,7.96,8.6,4.25,38.53,36.8
165,119860,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고",6,3857,29500.0,25004.97,21242.13,-15.24,-27.99,21.84,23.63,19.68,19.03
166,035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,6,461580,281000.0,237836.36,249089.09,-15.36,-11.36,15.12,10.56,12.97,18.5
167,251370,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",5,2755,37200.0,31352.35,29702.96,-15.72,-20.15,16.28,18.6,12.01,14.2
168,119850,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",6,991,6080.0,5043.84,5753.58,-17.04,-5.37,8.56,8.65,9.68,9.12
169,005930,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",6,3235622,54200.0,44928.84,55583.32,-17.11,2.55,9.56,8.69,19.63,21.01
170,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",6,95580,163500.0,135152.22,319428.67,-17.34,95.37,4.11,5.36,7.75,9.81
171,000640,동아쏘시오홀딩스,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",6,6322,103000.0,85102.31,0.0,-17.38,-100.0,4.2,2.67,-19.91,3.64
172,041830,인바디,의료용 기기 제조업,정밀 체성분 분석기,6,2244,16400.0,13394.64,46983.63,-18.33,186.49,4.85,15.47,17.04,19.44
173,207760,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",6,3150,12850.0,10488.32,8510.33,-18.38,-33.77,28.49,32.13,9.04,10.09
174,241560,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",6,27569,27500.0,22100.78,30909.75,-19.63,12.4,4.49,7.05,7.38,8.08
175,039570,HDC아이콘트롤스,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC",6,1292,7850.0,6268.27,12438.38,-20.15,58.45,6.2,-3.13,11.99,12.75
176,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",6,1715,17150.0,13528.95,0.0,-21.11,-100.0,26.48,17.69,29.43,25.01
177,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",6,11688,19250.0,15122.99,15522.46,-21.44,-19.36,18.49,19.3,20.71,18.77
178,251270,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,6,106822,124500.0,96190.6,96403.02,-22.74,-22.57,5.61,3.53,4.36,11.17
179,020150,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",6,22917,49700.0,38086.47,41856.7,-23.37,-15.78,9.63,8.52,7.8,10.33
180,144960,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),6,2316,5600.0,4196.69,0.0,-25.06,-100.0,9.42,4.15,10.65,16.91
181,086450,동국제약,의약품 제조업,"인사돌,복합마데카솔,파미레이",6,13960,157000.0,116649.98,109844.82,-25.7,-30.04,17.57,16.66,16.27,15.8
182,098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,6,13086,95300.0,69647.65,95113.32,-26.92,-0.2,10.9,12.59,21.86,16.76
183,006650,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",6,7963,122500.0,88880.62,241266.13,-27.44,96.95,4.72,6.11,16.22,15.53
184,189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나",6,1879,24850.0,17893.28,20190.33,-27.99,-18.75,7.81,10.05,13.32,5.35
185,093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,6,3035,62200.0,43657.2,36436.85,-29.81,-41.42,18.01,20.1,19.55,11.75
186,121600,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",6,3151,29050.0,20068.64,22402.27,-30.92,-22.88,7.31,6.35,8.93,8.51
187,051910,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",6,364256,516000.0,350799.64,399519.47,-32.02,-22.57,4.77,1.84,8.86,12.92
188,017890,한국알콜,기타 화학제품 제조업,주정,6,3500,16200.0,10911.52,10608.75,-32.64,-34.51,9.92,10.23,10.48,8.18
189,027410,BGF,기타 금융업,지주회사,6,3982,4160.0,2681.53,18183.67,-35.54,337.11,1.26,1.79,4.37,428.57
190,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",6,7136,165200.0,106005.67,185952.24,-35.83,12.56,6.17,6.25,9.8,15.36
191,065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,6,2921,29400.0,18617.71,0.0,-36.67,-100.0,2.64,6.37,0.37,6.01
192,032620,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",6,6003,11500.0,7273.28,0.0,-36.75,-100.0,9.41,6.66,7.78,7.65
193,000250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신",6,10093,45250.0,28190.61,28473.13,-37.7,-37.08,7.0,6.82,6.04,9.39
194,122990,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",6,4437,15750.0,9772.23,20940.39,-37.95,32.95,6.99,10.19,18.89,23.62
195,086390,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",6,3012,14250.0,8842.68,18707.93,-37.95,31.28,7.95,17.03,44.95,29.34
196,216050,인크로스,광고업,미디어렙서비스,5,3058,37950.0,23449.03,24783.16,-38.21,-34.7,15.35,14.48,13.82,15.26
197,012510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,6,31305,105500.0,64394.5,81020.13,-38.96,-23.2,14.51,18.78,23.36,23.49
198,000320,노루홀딩스,기타 금융업,지주사업,6,1236,9300.0,5650.95,15329.16,-39.24,64.83,1.37,1.25,-2.19,11.67
199,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매",5,7307,7890.0,4779.36,10284.84,-39.43,30.35,4.6,3.85,16.04,18.23
200,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,6,4149,33800.0,19876.32,14875.2,-41.19,-55.99,22.61,12.44,14.36,23.42
201,006280,녹십자,의약품 제조업,"알부민외 제조,판매",6,26412,226000.0,129828.36,185824.91,-42.55,-17.78,4.12,-0.35,3.28,5.24
202,033560,블루콤,영상 및 음향기기 제조업,"마이크로스피커, 블루투스헤드셋, Linear 진동모터",6,1414,7820.0,4442.4,0.0,-43.19,-100.0,1.56,1.09,1.16,1.86
203,267790,배럴,봉제의복 제조업,래쉬가드 및 워터스포츠 등,6,694,8800.0,4962.38,5864.32,-43.61,-33.36,10.95,16.33,17.2,37.74
204,110790,크리스에프앤씨,봉제의복 제조업,골프웨어,5,2624,22400.0,11489.15,12470.03,-48.71,-44.33,14.11,11.77,20.69,32.15
205,290720,푸드나무,무점포 소매업,,6,1793,26350.0,13338.23,11716.55,-49.38,-55.53,15.09,9.03,22.09,73.32
206,011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",6,59296,173000.0,85233.7,345573.22,-50.73,99.75,2.32,5.51,13.04,21.52
207,900340,윙입푸드,기타 금융업,육가공 제품,6,712,1485.0,708.48,0.0,-52.29,-100.0,11.78,11.11,31.07,44.77
208,095720,웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",5,2947,2510.0,1192.5,3049.5,-52.49,21.49,2.4,-35.62,7.2,8.61
209,089980,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",6,5952,37850.0,17895.33,19189.83,-52.72,-49.3,7.23,9.47,10.55,7.18
210,009580,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",6,1846,2960.0,1372.53,4671.84,-53.63,57.83,0.82,1.64,11.83,6.65
211,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,6,6989,30500.0,14004.1,19642.69,-54.08,-35.6,4.15,2.45,8.27,12.52
212,290510,코리아센터,소프트웨어 개발 및 공급업,이커머스토탈솔루션,5,3725,15500.0,7055.25,5565.7,-54.48,-64.09,5.27,3.75,5.19,11.22
213,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",6,9554,47300.0,19631.56,28399.02,-58.5,-39.96,3.7,5.3,7.02,7.26
214,194700,노바렉스,기타 식품 제조업,건강기능식품 제조,6,3538,39300.0,16301.6,14519.53,-58.52,-63.05,19.9,17.23,14.51,16.8
215,003670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",6,43485,71300.0,29502.17,52156.54,-58.62,-26.85,5.32,11.57,18.96,17.16
216,278650,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,5,1966,25850.0,10228.84,0.0,-60.43,-100.0,18.63,13.42,19.36,35.37
217,228670,레이,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",5,3150,47350.0,18693.13,17563.5,-60.52,-62.91,28.34,27.58,25.64,8.21
218,307950,현대오토에버,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업",6,8243,39250.0,15276.96,15563.85,-61.08,-60.35,11.06,11.71,12.59,13.72
219,148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,6,3260,28000.0,10168.0,11432.99,-63.69,-59.17,14.67,18.64,46.18,-5.35
220,318010,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,6,1094,13800.0,4799.67,4583.92,-65.22,-66.78,18.42,17.63,21.05,0.0
221,138250,엔에스쇼핑,무점포 소매업,TV홈쇼핑,6,4178,12400.0,4127.05,15533.81,-66.72,25.27,2.33,-1.76,8.06,13.88
222,282880,코윈테크,특수 목적용 기계 제조업,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)",5,2100,22700.0,7483.12,8506.25,-67.03,-62.53,15.72,27.52,64.78,25.64
223,089970,에이피티씨,특수 목적용 기계 제조업,300mm Poly Etch System,6,3543,15250.0,4930.02,0.0,-67.67,-100.0,28.57,25.08,45.18,60.77
224,122870,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",6,7002,38300.0,12368.88,40991.34,-67.71,7.03,1.42,-6.18,5.07,5.71
225,036010,아비코전자,전자부품 제조업,"전자저항기, 전자인덕터",6,705,5300.0,1679.85,7018.82,-68.3,32.43,1.76,-4.76,26.39,8.93
226,278280,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",6,9220,92200.0,28327.49,26909.06,-69.28,-70.81,13.24,14.49,24.53,21.35
227,003000,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",6,25903,39950.0,10569.86,25474.92,-73.54,-36.23,2.07,-2.0,46.64,5.21
228,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",5,8255,113200.0,29007.41,27952.98,-74.38,-75.31,14.47,13.1,15.03,27.97
229,086900,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",6,10275,171900.0,40534.74,563694.64,-76.42,227.92,0.64,10.24,31.5,41.32
230,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,6,7979,12900.0,2926.46,23155.48,-77.31,79.5,0.6,12.62,14.21,15.33
231,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3507,4140.0,884.46,6678.23,-78.64,61.31,0.16,2.76,2.94,6.3
232,290520,신도기연,특수 목적용 기계 제조업,"OLED용 후공정장비(라미네이터, 오토클레이브 등)",5,1657,20550.0,3426.62,0.0,-83.33,-100.0,39.84,37.44,12.83,94.76
233,304100,솔트룩스,소프트웨어 개발 및 공급업,인공지능 및 빅데이터 소프트웨어,6,1464,29100.0,4848.03,4847.23,-83.34,-83.34,1.85,2.63,0.58,0.0
234,000020,동화약품,의약품 제조업,"의약품 제조,판매,수출입",6,6438,23050.0,0.0,0.0,-100.0,-100.0,0.0,3.14,3.39,17.1
235,000050,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",6,3139,11450.0,0.0,0.0,-100.0,-100.0,0.0,6.01,2.87,3.67
236,000070,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",6,5978,69800.0,0.0,0.0,-100.0,-100.0,0.0,2.18,5.02,2.76
237,000390,삼화페인트공업,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",6,1296,4900.0,0.0,0.0,-100.0,-100.0,0.0,1.34,0.26,0.66
238,000440,중앙에너비스,기타 전문 도매업,석유류도소매,6,527,8460.0,0.0,0.0,-100.0,-100.0,0.0,1.36,1.97,3.5
239,000500,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",6,705,16950.0,0.0,0.0,-100.0,-100.0,0.0,2.12,0.04,0.54
240,000590,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",6,746,64600.0,0.0,0.0,-100.0,-100.0,0.0,4.35,2.89,2.74
241,000850,화천기공,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",6,675,30700.0,0.0,0.0,-100.0,-100.0,0.0,2.55,4.48,3.18
242,001130,대한제분,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",6,2594,153500.0,0.0,0.0,-100.0,-100.0,0.0,2.25,7.05,7.44
243,001460,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",6,1284,205500.0,0.0,0.0,-100.0,-100.0,0.0,6.6,2.26,1.56
244,001540,안국약품,의약품 제조업,"그랑파제, 토비콤-S",6,1995,15300.0,0.0,0.0,-100.0,-100.0,0.0,1.72,9.32,6.09
245,001560,제일연마,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",6,642,6420.0,0.0,0.0,-100.0,-100.0,0.0,7.84,6.87,5.6
246,001770,신화실업,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",6,251,20650.0,0.0,0.0,-100.0,-100.0,0.0,2.82,6.73,5.81
247,001810,무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지",6,425,1920.0,0.0,0.0,-100.0,-100.0,0.0,0.66,5.63,5.55
248,001840,이화공영,건물 건설업,도급공사,6,921,4650.0,0.0,0.0,-100.0,-100.0,0.0,0.63,1.11,3.87
249,002030,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",6,1610,73500.0,0.0,0.0,-100.0,-100.0,0.0,6.37,7.07,6.58
250,002100,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",6,2939,13550.0,0.0,0.0,-100.0,-100.0,0.0,2.47,3.08,5.83
251,002140,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",5,915,3670.0,0.0,0.0,-100.0,-100.0,0.0,4.75,4.34,5.93
252,002170,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",6,1686,56200.0,0.0,0.0,-100.0,-100.0,0.0,14.22,8.96,9.56
253,002240,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",6,3160,15800.0,0.0,0.0,-100.0,-100.0,0.0,0.73,0.25,1.72
254,002270,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",6,3707,327500.0,0.0,0.0,-100.0,-100.0,0.0,5.4,6.31,11.82
255,002290,삼일기업공사,건물 건설업,도급공사,6,347,2795.0,0.0,0.0,-100.0,-100.0,0.0,5.69,5.57,4.95
256,002460,화성산업,건물 건설업,아파트 건설,6,1295,10400.0,0.0,0.0,-100.0,-100.0,0.0,2.06,13.61,13.5
257,002600,조흥,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",6,924,154000.0,0.0,0.0,-100.0,-100.0,0.0,6.15,6.54,9.67
258,002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),5,2018,13300.0,0.0,0.0,-100.0,-100.0,0.0,3.85,5.43,8.33
259,002810,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",6,2373,12850.0,0.0,0.0,-100.0,-100.0,0.0,10.32,8.99,9.58
260,002840,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",6,3971,79900.0,0.0,0.0,-100.0,-100.0,0.0,14.74,11.37,14.93
261,002920,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",6,634,2445.0,0.0,0.0,-100.0,-100.0,0.0,6.47,1.4,2.37
262,002960,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매",6,3042,234000.0,0.0,0.0,-100.0,-100.0,0.0,21.3,25.09,24.64
263,003030,세아제강지주,기타 금융업,경영컨설팅업,6,1590,38400.0,0.0,0.0,-100.0,-100.0,0.0,-0.32,29.05,2.04
264,003100,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",5,1069,16200.0,0.0,0.0,-100.0,-100.0,0.0,1.65,3.42,1.97
265,003200,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",6,1742,72600.0,0.0,0.0,-100.0,-100.0,0.0,1.0,3.06,2.34
266,003240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",6,7705,692000.0,0.0,0.0,-100.0,-100.0,0.0,4.34,7.39,5.29
267,003300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,6,2650,44200.0,0.0,0.0,-100.0,-100.0,0.0,1.38,40.39,3.79
268,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료,6,552,1560.0,0.0,0.0,-100.0,-100.0,0.0,3.51,3.31,5.47
269,003460,유화증권,금융 지원 서비스업,증권업,6,1222,2155.0,0.0,0.0,-100.0,-100.0,0.0,1.36,1.31,1.72
270,003650,미창석유공업,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",6,1009,58000.0,0.0,0.0,-100.0,-100.0,0.0,6.98,4.31,5.07
271,003780,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",6,476,3660.0,0.0,0.0,-100.0,-100.0,0.0,17.84,6.93,4.78
272,003800,에이스침대,가구 제조업,침대,6,4669,42100.0,0.0,0.0,-100.0,-100.0,0.0,9.82,7.36,6.94
273,003920,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",6,1908,265000.0,0.0,0.0,-100.0,-100.0,0.0,3.25,0.23,0.56
274,004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",6,880,9170.0,0.0,0.0,-100.0,-100.0,0.0,2.33,3.52,3.71
275,004250,엔피씨,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",6,1252,3410.0,0.0,0.0,-100.0,-100.0,0.0,5.29,4.63,4.74
276,004360,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",6,1979,10250.0,0.0,0.0,-100.0,-100.0,0.0,0.68,5.47,4.11
277,004380,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",6,2121,10100.0,0.0,0.0,-100.0,-100.0,0.0,1.74,9.8,16.56
278,004450,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",6,929,43100.0,0.0,0.0,-100.0,-100.0,0.0,5.88,7.21,6.37
279,004490,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",6,4018,28700.0,0.0,0.0,-100.0,-100.0,0.0,7.7,10.32,7.76
280,004560,현대비앤지스틸,1차 철강 제조업,"스텐레스냉연강판,특수강 제조",6,1129,7490.0,0.0,0.0,-100.0,-100.0,0.0,5.55,5.2,5.55
281,004590,한국가구,생활용품 도매업,소파,6,674,4490.0,0.0,0.0,-100.0,-100.0,0.0,5.97,7.69,6.27
282,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",6,3491,52500.0,0.0,0.0,-100.0,-100.0,0.0,5.66,5.9,10.22
283,004720,우리들제약,의약품 제조업,의약품 외,6,995,7260.0,0.0,0.0,-100.0,-100.0,0.0,0.54,8.3,9.88
284,004770,써니전자,반도체 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",6,1328,3810.0,0.0,0.0,-100.0,-100.0,0.0,1.28,9.42,2.81
285,004780,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기,6,741,4660.0,0.0,0.0,-100.0,-100.0,0.0,5.1,3.56,9.95
286,004840,DRB동일,기타 금융업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",6,1319,6620.0,0.0,0.0,-100.0,-100.0,0.0,2.54,1.83,5.36
287,005160,동국산업,1차 철강 제조업,"철강무역,강판제품제조",6,1964,3620.0,0.0,0.0,-100.0,-100.0,0.0,3.58,2.82,5.41
288,005190,동성화학,기초 화학물질 제조업,"화합물,화학제품(폴리우레탄수지,접착제,표면처리제,특수도료,폴리올) 제조",6,872,16350.0,0.0,0.0,-100.0,-100.0,0.0,11.92,5.62,5.14
289,005430,한국공항,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",6,1058,33400.0,0.0,0.0,-100.0,-100.0,0.0,5.07,5.93,7.49
290,005500,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",6,4177,30050.0,0.0,0.0,-100.0,-100.0,0.0,5.69,13.01,19.71
291,005680,삼영전자공업,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",6,1514,7570.0,0.0,0.0,-100.0,-100.0,0.0,1.77,3.18,2.25
