,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,S-RIM,매수금액,매도금액_1st,매도금액_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율,매출액_20(E),매출액_19,매출액_18,매출액_17
0,271850,다이오진,자연과학 및 공학 연구개발업,"분자진단서비스, 분자진단Kit",2,61.0,1980.0,Ave ROE,130562.0,229513.0,579925.0,65.94,292.89,0.0,-15870.49,34.1,31.95,No,310.49,0.0,-32.0,7.0,5.0,10,0.0,0.0,25.0,41.0,32.0
1,900080,에스앤씨엔진그룹,기타 금융업,"오토바이, 제초기, 자동차기어",5,244.0,197.0,Ave ROE,3046.0,2662.0,1305.0,15.46,6.62,0.0,1.28,4.27,4.96,No,6.62,0.0,146.0,224.0,295.0,10,0.0,0.0,1076.0,1300.0,1573.0
2,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",5,449.0,713.0,Ave ROE,5332.0,6116.0,8890.0,7.48,12.47,0.0,12.19,19.43,22.32,No,14.11,0.0,459.0,610.0,607.0,10,0.0,0.0,2996.0,2400.0,1977.0
3,114920,대주이엔티,1차 철강 제조업,"이중보온관, 엘리베이터 가이드 레일",1,27.0,879.0,Ave ROE,6381.0,5759.0,3556.0,7.26,4.04,0.0,-1.67,17.64,-6.97,No,4.05,0.0,12.0,59.0,37.0,10,0.0,0.0,998.0,1283.0,1302.0
4,012320,경동인베스트,기타 금융업,지주회사,5,668.0,27900.0,Ave ROE,173563.0,163780.0,129133.0,6.22,4.63,0.0,2.26,7.46,10.99,No,4.35,0.0,220.0,389.0,364.0,10,0.0,0.0,2718.0,2286.0,1951.0
5,008060,대덕,전자부품 제조업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",5,2159.0,6400.0,Ave ROE,37949.0,43436.0,62864.0,5.93,9.82,0.0,6.38,35.2,7.22,No,4.24,0.0,464.0,348.0,306.0,15,0.0,0.0,10722.0,5921.0,5121.0
6,900110,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류",5,273.0,254.0,Ave ROE,1495.0,1250.0,382.0,5.89,1.5,0.0,1.61,1.81,1.46,No,1.5,0.0,61.0,55.0,65.0,10,0.0,0.0,915.0,930.0,987.0
7,058650,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,5,2868.0,72600.0,Ave ROE,419206.0,362996.0,163940.0,5.77,2.26,0.0,1.58,1.72,7.5,No,2.25,0.0,895.0,1175.0,2746.0,10,0.0,0.0,49307.0,51769.0,47944.0
8,005010,휴스틸,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매",5,551.0,7240.0,Ave ROE,40370.0,31568.0,397.0,5.58,0.05,0.0,-3.13,4.39,0.97,No,0.05,0.0,-129.0,179.0,227.0,10,0.0,0.0,5370.0,5888.0,6906.0
9,900270,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등,5,550.0,705.0,Ave ROE,3929.0,4273.0,5491.0,5.57,7.79,0.0,12.56,10.82,15.32,No,7.79,0.0,439.0,345.0,390.0,10,0.0,0.0,2212.0,2004.0,2008.0
10,003030,세아제강지주,기타 금융업,경영컨설팅업,5,2002.0,48000.0,Ave ROE,252474.0,262784.0,299296.0,5.26,6.24,0.0,-0.32,29.05,2.04,No,6.09,0.0,631.0,805.0,522.0,10,0.0,0.0,26439.0,17817.0,15070.0
11,012630,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",5,6243.0,10500.0,Ave ROE,54917.0,66645.0,108179.0,5.23,10.3,0.0,12.58,38.82,14.36,No,9.89,0.0,1281.0,954.0,856.0,10,0.0,0.0,16167.0,15478.0,15210.0
12,900280,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,5,476.0,315.0,Ave ROE,1586.0,1756.0,2354.0,5.04,7.47,0.0,11.22,14.99,17.97,No,7.47,0.0,294.0,245.0,266.0,10,0.0,0.0,1131.0,883.0,1061.0
13,900260,로스웰,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",5,485.0,356.0,Ave ROE,1689.0,1586.0,1222.0,4.74,3.43,0.0,1.19,6.23,15.57,No,3.44,0.0,44.0,158.0,352.0,10,0.0,0.0,977.0,1356.0,1933.0
14,002030,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",5,1843.0,85200.0,Ave ROE,401015.0,389925.0,350653.0,4.71,4.12,0.0,6.37,7.07,6.58,No,3.54,0.0,1581.0,1837.0,641.0,10,0.0,0.0,15424.0,16276.0,11978.0
15,005720,넥센,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",5,2206.0,4060.0,Ave ROE,18925.0,18455.0,16791.0,4.66,4.14,0.0,5.96,6.63,9.42,No,3.84,0.0,2251.0,1436.0,734.0,10,0.0,0.0,22913.0,13600.0,3140.0
16,004960,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",1,1712.0,14950.0,Ave ROE,65580.0,82086.0,140538.0,4.39,9.4,0.0,15.21,41.29,23.63,No,9.4,0.0,1245.0,2145.0,1333.0,10,0.0,0.0,16233.0,21422.0,19843.0
17,082640,동양생명,보험업,생명보험,1,5623.0,3475.0,Ave ROE,15113.0,13924.0,9713.0,4.35,2.79,0.0,4.73,2.15,8.99,No,2.76,0.0,1142.0,668.0,2466.0,10,0.0,0.0,0.0,0.0,0.0
18,003830,대한화섬,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",5,1321.0,104000.0,Ave ROE,449542.0,430446.0,362824.0,4.32,3.49,0.0,4.36,9.15,4.7,No,3.01,0.0,49.0,22.0,57.0,10,0.0,0.0,1142.0,1077.0,1108.0
19,006220,제주은행,은행 및 저축기관,"은행업무,외국환업무,신탁업무",1,1092.0,3410.0,Ave ROE,14702.0,14106.0,11997.0,4.31,3.52,0.0,5.76,6.25,6.79,No,3.52,0.0,372.0,358.0,337.0,10,0.0,0.0,0.0,0.0,0.0
20,085620,미래에셋생명,보험업,생명보험상품,1,6877.0,3875.0,Ave ROE,16611.0,15937.0,13550.0,4.29,3.5,0.0,4.98,5.18,11.25,No,2.39,0.0,1407.0,1424.0,640.0,10,0.0,0.0,0.0,0.0,0.0
21,003240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",5,9330.0,861000.0,Ave ROE,3521853.0,3329190.0,2646913.0,4.09,3.07,0.0,4.34,7.39,5.29,No,2.53,0.0,2914.0,3315.0,2412.0,10,0.0,0.0,29180.0,31088.0,29158.0
22,000860,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",5,1160.0,18050.0,Ave ROE,73841.0,68428.0,49258.0,4.09,2.73,0.0,2.8,7.71,4.89,No,2.73,0.0,-20.0,17.0,151.0,10,0.0,0.0,3325.0,3070.0,3000.0
23,000540,흥국화재,보험업,손해보험,1,1776.0,2760.0,Ave ROE,11037.0,11002.0,10879.0,4.0,3.94,0.0,5.51,7.69,14.44,No,3.89,0.0,444.0,628.0,1072.0,10,0.0,0.0,0.0,0.0,0.0
24,225850,미애부,생활용품 도매업,"친환경, 무합성 발효화장품",2,44.0,1325.0,Ave ROE,5283.0,9767.0,25648.0,3.99,19.36,0.0,-580.35,-55.07,16.73,No,18.97,0.0,-46.0,-26.0,25.0,10,0.0,0.0,279.0,272.0,550.0
25,003920,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",5,1966.0,283500.0,Ave ROE,1108013.0,931429.0,306094.0,3.91,1.08,0.0,3.25,0.23,0.56,No,0.85,0.0,4.0,86.0,51.0,10,0.0,0.0,10308.0,10797.0,11670.0
26,003300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,5,3031.0,53600.0,Ave ROE,208166.0,234180.0,326302.0,3.88,6.09,0.0,1.38,40.39,3.79,No,5.85,0.0,836.0,411.0,1126.0,10,0.0,0.0,16518.0,11867.0,11908.0
27,003570,S&T중공업,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",5,1822.0,5530.0,Ave ROE,21224.0,17730.0,5355.0,3.84,0.97,0.0,2.72,3.27,-4.92,No,0.76,0.0,192.0,161.0,-375.0,10,0.0,0.0,3751.0,3963.0,4363.0
28,067830,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",5,1205.0,2940.0,Ave ROE,11174.0,10657.0,8824.0,3.8,3.0,0.0,5.04,6.17,7.67,No,2.8,0.0,295.0,339.0,362.0,10,0.0,0.0,1592.0,1739.0,1784.0
29,002240,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",5,2900.0,14450.0,Ave ROE,54748.0,44109.0,6430.0,3.79,0.44,0.0,0.73,0.25,1.72,No,0.44,0.0,317.0,380.0,388.0,10,0.0,0.0,16397.0,15772.0,15505.0
30,004360,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",5,1892.0,9820.0,Ave ROE,37161.0,32438.0,15714.0,3.78,1.6,0.0,0.68,5.47,4.11,No,1.31,0.0,161.0,114.0,115.0,10,0.0,0.0,7233.0,6517.0,6661.0
31,001940,KISCO홀딩스,1차 철강 제조업,지주사업,5,2374.0,12750.0,Ave ROE,47772.0,43491.0,28330.0,3.75,2.22,0.0,5.58,3.29,1.71,Yes,1.85,0.0,576.0,657.0,974.0,10,0.0,0.0,11830.0,12886.0,12213.0
32,009200,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1,997.0,2395.0,Ave ROE,8972.0,7797.0,3637.0,3.75,1.52,0.0,-2.17,8.06,6.7,No,1.52,0.0,688.0,1241.0,698.0,10,0.0,0.0,11237.0,11091.0,10346.0
33,003540,대신증권,금융 지원 서비스업,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스",1,6956.0,13800.0,Ave ROE,51432.0,49108.0,40878.0,3.73,2.96,0.0,4.79,7.34,6.36,No,1.38,0.0,997.0,1585.0,1330.0,10,0.0,0.0,0.0,0.0,0.0
34,000850,화천기공,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",5,694.0,31500.0,Ave ROE,117166.0,103812.0,56522.0,3.72,1.79,0.0,2.55,4.48,3.18,No,1.79,0.0,69.0,86.0,110.0,10,0.0,0.0,2065.0,2156.0,2084.0
35,101330,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스,4,848.0,3595.0,Ave ROE,13290.0,14768.0,20001.0,3.7,5.56,0.0,18.68,9.79,7.73,Yes,5.54,0.0,320.0,231.0,234.0,10,0.0,0.0,6525.0,3753.0,3208.0
36,003960,사조대림,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조",1,1434.0,15650.0,Ave ROE,57295.0,67923.0,105561.0,3.66,6.75,0.0,30.57,4.56,14.53,No,6.07,0.0,496.0,363.0,554.0,10,0.0,0.0,13297.0,9371.0,9874.0
37,054620,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,4,1570.0,7800.0,Ave ROE,28354.0,40937.0,85496.0,3.64,10.96,0.0,-1.22,0.59,348.19,No,10.6,0.0,-106.0,-36.0,-3.0,10,0.0,0.0,232.0,284.0,805.0
38,018310,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","유로폼,갱폼,알루미늄폼,특수폼,유리온실사업",5,1183.0,7930.0,Ave ROE,28825.0,28900.0,29164.0,3.63,3.68,0.0,4.07,12.12,11.49,No,3.24,0.0,114.0,437.0,456.0,10,0.0,0.0,1442.0,1889.0,2540.0
39,005810,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",5,2163.0,27850.0,Ave ROE,101035.0,94459.0,71169.0,3.63,2.56,0.0,3.39,5.09,10.27,No,2.2,0.0,108.0,365.0,736.0,10,0.0,0.0,2644.0,3061.0,3148.0
40,128820,대성산업,연료 소매업,"주요소운영,기계판매 등",1,1405.0,3120.0,Ave ROE,11131.0,10212.0,6959.0,3.57,2.23,0.0,-14.15,-1.98,73.02,No,1.69,0.0,-97.0,61.0,-120.0,10,0.0,0.0,8699.0,9455.0,9003.0
41,006660,삼성공조,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매",5,527.0,6540.0,Ave ROE,23309.0,20469.0,10412.0,3.56,1.59,0.0,2.21,2.99,5.55,No,1.57,0.0,-41.0,-11.0,43.0,10,0.0,0.0,752.0,809.0,918.0
42,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,5,420.0,2800.0,Ave ROE,9922.0,9041.0,5919.0,3.54,2.11,0.0,3.32,2.11,11.02,No,2.0,0.0,63.0,18.0,104.0,10,0.0,0.0,1608.0,1607.0,1698.0
43,016610,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1,1923.0,4625.0,Ave ROE,16252.0,15772.0,14071.0,3.51,3.04,0.0,7.15,8.58,0.73,No,3.0,0.0,874.0,864.0,224.0,10,0.0,0.0,0.0,0.0,0.0
44,003200,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",5,1798.0,74300.0,Ave ROE,257637.0,217515.0,75432.0,3.47,1.02,0.0,1.0,3.06,2.34,No,0.97,0.0,136.0,299.0,145.0,10,0.0,0.0,4962.0,5039.0,4925.0
45,001810,무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지",5,509.0,2310.0,Ave ROE,7950.0,7006.0,3662.0,3.44,1.59,0.0,0.66,5.63,5.55,No,1.59,0.0,12.0,19.0,75.0,10,0.0,0.0,1379.0,1403.0,2030.0
46,000370,한화손해보험,보험업,손해보험,1,3461.0,2960.0,Ave ROE,10155.0,8646.0,3305.0,3.43,1.12,0.0,-4.67,6.29,14.27,No,1.12,0.0,-941.0,1105.0,1975.0,10,0.0,0.0,0.0,0.0,0.0
47,003460,유화증권,금융 지원 서비스업,증권업,5,1350.0,2380.0,Ave ROE,8160.0,6757.0,1787.0,3.43,0.75,0.0,1.36,1.31,1.72,No,0.5,0.0,62.0,56.0,73.0,10,0.0,0.0,0.0,0.0,0.0
48,036530,S&T홀딩스,기타 금융업,"지배,경영지도,정리,육성",5,2372.0,14550.0,Ave ROE,49155.0,47091.0,39781.0,3.38,2.73,0.0,8.78,4.36,1.14,Yes,2.53,0.0,1263.0,727.0,606.0,10,0.0,0.0,15121.0,14013.0,15082.0
49,002920,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",5,742.0,2850.0,Ave ROE,9596.0,8716.0,5602.0,3.37,1.97,0.0,6.47,1.4,2.37,No,1.95,0.0,122.0,18.0,32.0,10,0.0,0.0,2596.0,2466.0,2517.0
50,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",4,693.0,2560.0,Ave ROE,8590.0,8864.0,9837.0,3.36,3.84,0.0,11.61,7.08,7.48,No,3.57,0.0,74.0,56.0,131.0,10,0.0,0.0,3581.0,3930.0,4336.0
51,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터,5,524.0,6280.0,Ave ROE,20945.0,19660.0,15112.0,3.34,2.41,0.0,7.2,3.21,3.49,No,2.41,0.0,126.0,31.0,49.0,10,0.0,0.0,1153.0,869.0,719.0
52,040610,SG&G,자동차 신품 부품 제조업,생활정보신문,5,562.0,1630.0,Ave ROE,5444.0,4203.0,-191.0,3.34,-0.12,0.0,0.56,-1.31,-0.33,No,-0.12,0.0,117.0,89.0,277.0,10,0.0,0.0,9389.0,10888.0,12078.0
53,019010,베뉴지,종합 소매업,"백화점, 할인점",5,742.0,1545.0,Ave ROE,5130.0,4162.0,735.0,3.32,0.48,0.0,1.41,1.02,-0.86,Yes,0.4,0.0,60.0,21.0,21.0,10,0.0,0.0,590.0,524.0,524.0
54,009410,태영건설,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1,3968.0,10200.0,Ave ROE,33463.0,36301.0,46348.0,3.28,4.54,0.0,8.38,19.21,10.12,No,2.3,0.0,3912.0,4582.0,3111.0,10,0.0,0.0,39244.0,36911.0,32664.0
55,001270,부국증권,금융 지원 서비스업,"유가증권 매매,위탁매매,인수,주선",1,2390.0,23850.0,Ave ROE,78014.0,75224.0,65342.0,3.27,2.74,0.0,5.8,6.18,8.0,No,1.36,0.0,360.0,373.0,473.0,10,0.0,0.0,0.0,0.0,0.0
56,175330,JB금융지주,기타 금융업,금융지주 회사,0,11425.0,5740.0,S-RIM,18726.0,19383.0,21711.0,3.26,3.78,9.57,10.36,8.69,7.86,Yes,3.68,4867.0,4849.0,4168.0,3480.0,10,4.26,0.0,0.0,0.0,0.0
57,009160,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",5,1577.0,2430.0,Ave ROE,7881.0,8036.0,8587.0,3.24,3.53,0.0,2.17,20.48,5.36,No,3.22,0.0,111.0,102.0,117.0,10,0.0,0.0,4301.0,3062.0,2306.0
58,006840,AK홀딩스,기타 금융업,지주사업,1,2630.0,20150.0,Ave ROE,65128.0,66419.0,70991.0,3.23,3.52,0.0,3.38,13.82,15.08,No,3.49,0.0,1313.0,2697.0,2656.0,10,0.0,0.0,37595.0,37112.0,33925.0
59,200880,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,1,1323.0,4805.0,Ave ROE,15458.0,10057.0,-9066.0,3.22,-1.89,0.0,-7.35,-1.0,5.12,No,-1.89,0.0,219.0,120.0,-122.0,10,0.0,0.0,19768.0,18508.0,20075.0
60,005710,대원산업,자동차 신품 부품 제조업,자동차시트,5,1130.0,5580.0,Ave ROE,17652.0,19244.0,24884.0,3.16,4.46,0.0,13.32,10.66,14.33,No,4.46,0.0,263.0,305.0,426.0,10,0.0,0.0,6610.0,6970.0,7970.0
61,007340,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,5,2404.0,23900.0,Ave ROE,75390.0,79568.0,94365.0,3.15,3.95,0.0,11.5,10.76,7.77,Yes,3.43,0.0,802.0,717.0,595.0,10,0.0,0.0,9298.0,9085.0,8779.0
62,004970,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",5,1509.0,9450.0,Ave ROE,29401.0,27157.0,19211.0,3.11,2.03,0.0,2.01,8.17,5.65,No,2.03,0.0,-42.0,74.0,294.0,10,0.0,0.0,3696.0,3553.0,4131.0
63,009970,영원무역홀딩스,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",5,5413.0,39450.0,Ave ROE,122387.0,125280.0,135525.0,3.1,3.44,0.0,9.6,8.49,8.2,Yes,2.93,0.0,2990.0,2549.0,2103.0,10,0.0,0.0,27380.0,25187.0,23848.0
64,000590,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",5,644.0,55800.0,Ave ROE,172656.0,154433.0,89901.0,3.09,1.61,0.0,4.35,2.89,2.74,Yes,1.6,0.0,170.0,133.0,170.0,10,0.0,0.0,1350.0,1226.0,1210.0
65,006580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지,4,749.0,2830.0,Ave ROE,8726.0,10397.0,16314.0,3.08,5.76,0.0,19.02,30.75,-0.25,No,4.61,0.0,327.0,416.0,24.0,10,0.0,0.0,2594.0,2818.0,2629.0
66,012620,원일특강,1차 철강 제조업,특수강,5,382.0,8720.0,Ave ROE,26689.0,26591.0,26245.0,3.06,3.01,0.0,8.77,6.34,7.22,No,3.01,0.0,92.0,95.0,92.0,10,0.0,0.0,2558.0,2559.0,2340.0
67,123700,에스제이엠,자동차 신품 부품 제조업,자동차및산업용Bellows,5,474.0,3040.0,Ave ROE,9311.0,8324.0,4830.0,3.06,1.59,0.0,4.23,2.62,3.55,No,1.59,0.0,65.0,7.0,84.0,10,0.0,0.0,1577.0,1553.0,1631.0
68,071090,하이스틸,1차 철강 제조업,"강관 제조,도매",5,314.0,15750.0,Ave ROE,48111.0,36215.0,-5912.0,3.05,-0.38,0.0,0.02,-5.41,6.39,No,-0.38,0.0,11.0,-52.0,110.0,10,0.0,0.0,2143.0,1705.0,2117.0
69,004150,한솔홀딩스,기타 금융업,"지주회사,경영자문컨설팅",2,1441.0,3450.0,S-RIM,10474.0,10584.0,10972.0,3.04,3.18,8.36,6.0,-8.9,-11.11,Yes,-0.67,120.0,118.0,254.0,256.0,10,0.83,5130.0,5416.0,6020.0,6868.0
70,003690,코리안리,재 보험업,금융보험/부동산 임대,1,9172.0,7610.0,Ave ROE,23151.0,22499.0,20191.0,3.04,2.65,0.0,8.04,4.68,6.22,No,2.29,0.0,2498.0,1436.0,1756.0,10,0.0,0.0,0.0,0.0,0.0
71,267290,경동도시가스,연료용 가스 제조 및 배관공급업,도시가스,3,1102.0,18750.0,Ave ROE,56855.0,56304.0,54353.0,3.03,2.9,0.0,7.45,11.11,0.0,No,2.9,0.0,281.0,427.0,217.0,10,0.0,0.0,14227.0,16065.0,8715.0
72,002690,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",5,353.0,2355.0,Ave ROE,7138.0,5726.0,725.0,3.03,0.31,0.0,0.85,0.1,1.05,No,0.3,0.0,10.0,-3.0,11.0,10,0.0,0.0,1274.0,1240.0,1076.0
73,000180,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",5,1357.0,1965.0,Ave ROE,5929.0,4291.0,-1508.0,3.02,-0.77,0.0,-2.14,-1.6,0.83,No,-0.73,0.0,-30.0,-69.0,-2.0,10,0.0,0.0,1510.0,1370.0,1783.0
74,001800,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,5,8332.0,13400.0,Ave ROE,40035.0,46085.0,67508.0,2.99,5.04,0.0,2.54,3.03,85.88,No,4.87,0.0,2667.0,2305.0,49.0,10,0.0,0.0,21036.0,19977.0,1127.0
75,041650,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",1,587.0,2730.0,Ave ROE,8126.0,7628.0,5865.0,2.98,2.15,0.0,2.4,4.91,14.5,No,2.05,0.0,157.0,207.0,359.0,10,0.0,0.0,3919.0,3787.0,3845.0
76,019440,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",5,964.0,11400.0,Ave ROE,33961.0,30965.0,20355.0,2.98,1.79,0.0,3.47,3.56,7.81,No,1.76,0.0,195.0,197.0,351.0,10,0.0,0.0,7175.0,7236.0,7299.0
77,004560,현대비앤지스틸,1차 철강 제조업,"스텐레스냉연강판,특수강 제조",5,1256.0,8420.0,Ave ROE,24857.0,23446.0,18451.0,2.95,2.19,0.0,5.55,5.2,5.55,No,2.18,0.0,365.0,350.0,307.0,10,0.0,0.0,7333.0,7127.0,7259.0
78,015750,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1,3200.0,4000.0,Ave ROE,11741.0,10373.0,5526.0,2.94,1.38,0.0,3.69,2.42,3.34,No,1.38,0.0,734.0,754.0,608.0,10,0.0,0.0,33895.0,34569.0,33664.0
79,017940,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1,3135.0,46500.0,Ave ROE,136228.0,113551.0,33242.0,2.93,0.71,0.0,-3.63,6.47,7.39,No,0.73,0.0,1063.0,140.0,937.0,10,0.0,0.0,46083.0,46302.0,44082.0
80,015360,예스코홀딩스,기타 금융업,지주사업,3,2103.0,34600.0,Ave ROE,100661.0,79170.0,3063.0,2.91,0.09,0.0,3.61,-6.66,3.61,No,0.07,0.0,221.0,252.0,244.0,10,0.0,0.0,11082.0,10954.0,11152.0
81,002200,한국수출포장공업,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",5,818.0,20200.0,Ave ROE,58573.0,55957.0,46694.0,2.9,2.31,0.0,7.51,7.7,-2.39,No,2.31,0.0,193.0,231.0,-69.0,10,0.0,0.0,2716.0,2802.0,2444.0
82,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매",5,2636.0,26300.0,Ave ROE,75672.0,65958.0,31559.0,2.88,1.2,0.0,1.66,4.06,3.73,No,1.19,0.0,63.0,249.0,326.0,10,0.0,0.0,4271.0,5579.0,5584.0
83,013580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1,2112.0,23700.0,Ave ROE,68137.0,80927.0,126221.0,2.87,5.33,0.0,16.94,24.46,16.7,No,5.35,0.0,1359.0,1537.0,1150.0,10,0.0,0.0,22757.0,22927.0,22408.0
84,084010,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",5,2218.0,8800.0,S-RIM,25264.0,28238.0,38771.0,2.87,4.41,14.31,6.73,-3.83,6.86,No,0.91,735.0,420.0,46.0,471.0,10,3.31,9830.0,10217.0,11338.0,12285.0
85,001500,현대차증권,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대",0,3638.0,12350.0,S-RIM,35006.0,35977.0,39417.0,2.83,3.19,9.2,7.93,6.06,6.04,Yes,1.84,1268.0,984.0,681.0,668.0,10,3.49,0.0,0.0,0.0,0.0
86,014100,메디앙스,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",3,495.0,4195.0,Ave ROE,11844.0,15293.0,27508.0,2.82,6.56,0.0,50.67,6.55,13.48,No,6.7,0.0,16.0,34.0,59.0,10,0.0,0.0,973.0,1078.0,1207.0
87,013570,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",5,1195.0,4535.0,Ave ROE,12748.0,11539.0,7257.0,2.81,1.6,0.0,4.73,1.75,6.19,No,1.54,0.0,441.0,463.0,454.0,10,0.0,0.0,8543.0,8910.0,8223.0
88,086790,하나금융지주,기타 금융업,기타 금융,0,107186.0,35400.0,S-RIM,98122.0,99376.0,103815.0,2.77,2.93,8.47,8.77,8.88,8.79,No,2.99,34152.0,32587.0,31522.0,27181.0,10,3.19,0.0,0.0,0.0,0.0
89,010100,한국프랜지공업,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1,643.0,2095.0,Ave ROE,5752.0,4739.0,1154.0,2.75,0.55,0.0,5.35,0.72,-9.81,Yes,0.55,0.0,149.0,20.0,-171.0,10,0.0,0.0,9540.0,7937.0,7210.0
90,032560,황금에스티,1차 비철금속 제조업,"스테인레스 냉연, 열연",5,979.0,6990.0,Ave ROE,19122.0,19531.0,20977.0,2.74,3.0,0.0,10.23,6.48,9.66,No,3.0,0.0,188.0,240.0,275.0,10,0.0,0.0,2436.0,2448.0,2247.0
91,023600,삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자",5,1428.0,8900.0,Ave ROE,24320.0,25882.0,31412.0,2.73,3.53,0.0,8.37,19.45,2.65,No,3.49,0.0,457.0,551.0,77.0,10,0.0,0.0,3670.0,3762.0,3239.0
