,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,EPS*ROE,Return_Rate,ROE_20,ROE_19,roe_past_2,roe_past_3,영업이익 - 20E,그룹,Est.시가총액(억),Est / 현재 (%)
0,140290,청광건설,토목 건설업,"관도급, BTL, 자체사업",0,84.0,796.0,291480.0,3.66,10.41,6.45,0.0,0.0,119.0,10,1190.0,1317.0
1,000150,두산,회사 본부 및 경영 컨설팅 서비스업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",0,7849.0,47500.0,0.0,0.0,-4.95,23.52,-5.21,1.67,9525.0,10,95250.0,1114.0
2,253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,5,7106.0,52000.0,257392278.0,49.5,163.02,-48.09,-254.51,-66.48,2795.0,20,55900.0,687.0
3,014790,한라,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",0,1353.0,3480.0,1303645.0,3.75,15.65,0.97,-3.82,12.8,955.0,10,9550.0,606.0
4,012630,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",5,5801.0,9710.0,5194317.0,5.35,11.67,12.58,38.82,14.36,4020.0,10,40200.0,593.0
5,000880,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",0,19040.0,25400.0,1524920.0,0.6,5.69,2.09,10.73,9.06,13156.0,10,131560.0,591.0
6,035890,서희건설,건물 건설업,"토목, 건축, 부동산임대업",1,2299.0,1110.0,1073835.0,9.67,24.35,18.62,13.22,13.36,1494.0,10,14940.0,550.0
7,298020,효성티앤씨,화학섬유 제조업,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",3,4912.0,113500.0,53484432.0,4.71,20.64,20.86,0.0,0.0,3022.0,10,30220.0,515.0
8,001040,CJ,기타 금융업,지주회사,0,24042.0,82400.0,7970940.0,0.97,7.83,6.24,6.91,12.1,14203.0,10,142030.0,491.0
9,017940,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",0,2603.0,37950.0,6880100.0,1.81,6.43,-3.63,6.47,7.39,1475.0,10,14750.0,467.0
10,003070,코오롱글로벌,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",0,2647.0,10500.0,4356574.0,4.15,14.93,10.74,3.59,3.38,1438.0,10,14380.0,443.0
11,036460,한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",0,23401.0,25350.0,979440.0,0.39,3.36,0.48,6.36,-14.03,12579.0,10,125790.0,438.0
12,003380,하림지주,기타 금융업,지주사업,0,6159.0,6670.0,154550.0,0.23,2.81,3.24,6.36,14.34,3310.0,10,33100.0,437.0
13,023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대",1,9310.0,20750.0,6899226.0,3.32,15.22,14.61,9.78,11.53,4792.0,10,47920.0,415.00000000000006
14,175330,JB금융지주,기타 금융업,금융지주 회사,0,9061.0,4600.0,1509849.0,3.28,9.09,10.36,8.69,7.86,4658.0,10,46580.0,413.99999999999994
15,139130,DGB금융지주,기타 금융업,지주회사,0,8711.0,5150.0,1007032.0,1.96,5.98,7.31,9.25,7.97,4398.0,10,43980.0,405.0
16,016450,한세예스24홀딩스,봉제의복 제조업,"의류(니트) 제조,도소매,원단 제조,부동산 임대",0,1572.0,3930.0,79919.0,0.2,3.43,7.58,-5.83,11.52,765.0,10,7650.0,387.0
17,040910,아이씨디,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",6,2768.0,15550.0,8240542.0,5.3,29.42,8.01,22.47,19.84,637.0,20,12740.0,360.0
18,007980,태평양물산,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",0,850.0,1765.0,42656.0,0.24,3.44,6.99,7.14,7.86,385.0,10,3850.0,353.0
19,078930,GS,기타 금융업,지주회사/부동산 임대,2,32520.0,35000.0,1022532.0,0.29,3.29,6.26,11.14,13.42,14602.0,10,146020.0,349.0
20,123890,한국자산신탁,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs",6,3471.0,2800.0,1553332.0,5.55,16.42,14.28,18.52,27.12,1542.0,10,15420.0,344.0
21,138930,BNK금융지주,기타 금융업,금융지주회사,0,16753.0,5140.0,863075.0,1.68,5.75,7.07,6.84,5.83,7268.0,10,72680.0,334.0
22,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",6,2173.0,44900.0,5464680.0,1.22,7.44,9.04,2.54,6.19,454.0,20,9080.0,318.0
23,000210,대림산업,토목 건설업,"산업플랜트공사,건축,토목,폴리에틸렌,폴리부텐,각종폴리머 제조,기술용역",3,29128.0,83700.0,25168608.0,3.01,12.44,11.74,12.37,10.14,11711.0,10,117110.0,302.0
24,042670,두산인프라코어,특수 목적용 기계 제조업,"굴삭기,엔진 제조,도소매",0,14885.0,7110.0,480350.0,0.68,6.5,11.59,14.04,8.13,5956.0,10,59560.0,300.0
25,001230,동국제강,1차 철강 제조업,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매",0,5802.0,6080.0,0.0,0.0,-3.38,-3.63,-14.25,0.2,2302.0,10,23020.0,297.0
26,316140,우리금융지주,기타 금융업,금융지주,4,61393.0,8500.0,1341280.0,1.58,6.64,0.0,0.0,0.0,23344.0,10,233440.0,280.0
27,056190,에스에프에이,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기",6,12640.0,35200.0,6923258.0,1.97,16.34,15.9,20.22,29.26,2383.0,20,47660.0,277.0
28,084010,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",6,1587.0,6440.0,1504632.0,2.34,8.83,6.73,-3.83,6.86,570.0,10,5700.0,259.0
29,024110,기업은행,은행 및 저축기관,은행업,0,54862.0,8110.0,1172917.0,1.45,6.17,7.36,8.62,7.98,19666.0,10,196660.0,258.0
30,001500,현대차증권,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대",0,2734.0,9320.0,1315376.0,1.41,7.18,7.93,6.06,6.04,980.0,10,9800.0,258.0
31,023410,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,0,3135.0,4055.0,633607.0,1.56,7.99,2.61,3.15,12.44,1116.0,10,11160.0,256.0
32,222800,심텍,전자부품 제조업,반도체용 인쇄회로기판,0,6132.0,19250.0,9570984.0,4.97,36.24,-19.5,2.36,8.2,1079.0,20,21580.0,252.0
33,006040,동원산업,어로 어업,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)",0,6914.0,188000.0,36209688.0,1.93,11.01,4.45,7.35,19.65,2418.0,10,24180.0,250.0
34,086790,하나금융지주,기타 금융업,기타 금융,0,88571.0,29500.0,5743179.0,1.95,7.71,8.77,8.88,8.79,30868.0,10,308680.0,249.00000000000003
35,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점",0,3969.0,16250.0,2816736.0,1.73,8.88,11.47,10.94,19.23,1383.0,10,13830.0,248.0
36,251370,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",5,1437.0,19400.0,3298328.0,1.7,16.28,18.6,12.01,14.2,247.0,20,4940.0,244.0
37,000990,DB하이텍,반도체 제조업,반도체 제조,4,15140.0,34100.0,9478292.0,2.78,24.02,17.4,17.12,27.62,2588.0,20,51760.0,242.0
38,006360,GS건설,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",0,21586.0,26950.0,6327426.0,2.35,11.06,11.79,17.34,-5.22,7336.0,10,73360.0,240.0
39,183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",3,2306.0,59200.0,2344172.0,0.4,3.37,3.53,2.08,8.16,767.0,10,7670.0,233.0
40,294870,HDC현대산업개발,건물 건설업,"외주주택, 자체공사, 일반건축, 토목 등",5,14302.0,21700.0,8034384.0,3.7,14.16,20.3,0.0,0.0,4749.0,10,47490.0,231.99999999999997
41,036200,유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),6,2033.0,6630.0,1483320.0,2.24,18.8,18.57,22.72,29.81,335.0,20,6700.0,229.99999999999997
42,002990,금호산업,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",0,2498.0,6820.0,2628946.0,3.85,15.41,3.2,-0.13,27.07,803.0,10,8030.0,221.0
43,055550,신한지주,기타 금융업,금융지주회사,0,143696.0,30100.0,5003086.0,1.66,7.81,9.09,9.21,9.13,45389.0,10,453890.0,216.0
44,298000,효성화학,기초 화학물질 제조업,-,3,3413.0,107000.0,14240964.0,1.33,9.82,21.37,0.0,0.0,1077.0,10,10770.0,216.0
45,071320,지역난방공사,"증기, 냉·온수 및 공기조절 공급업","집단에너지공급 및 전기,증기 생산,판매",0,3954.0,34150.0,1963098.0,0.57,3.82,-1.66,-13.36,3.85,1245.0,10,12450.0,215.0
46,047040,대우건설,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",0,14505.0,3490.0,648084.0,1.86,10.19,8.8,13.2,12.12,4491.0,10,44910.0,210.0
47,047050,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",0,17087.0,13850.0,1875660.0,1.35,8.6,7.06,5.45,6.61,5305.0,10,53050.0,210.0
48,005960,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",4,2450.0,11200.0,4973466.0,4.44,15.91,15.29,22.21,34.56,736.0,10,7360.0,200.0
49,067990,도이치모터스,자동차 판매업,수입자동차,0,1879.0,6700.0,1468320.0,2.19,12.88,26.2,20.58,3.48,563.0,10,5630.0,200.0
50,034830,한국토지신탁,신탁업 및 집합투자업,부동산신탁 등,6,4330.0,1715.0,586872.0,3.42,12.54,12.72,21.75,25.66,1287.0,10,12870.0,197.0
51,105560,KB금융,기타 금융업,-,0,146572.0,35250.0,5820426.0,1.65,7.82,8.92,8.78,10.18,43482.0,10,434820.0,197.0
52,091440,텔레필드,통신 및 방송 장비 제조업,광전송장비,6,395.0,4300.0,2302864.0,5.36,26.08,19.28,-52.2,2.11,116.0,10,1160.0,194.0
53,008560,메리츠증권,금융 지원 서비스업,"유가증권의 위탁매매,자기매매,인수공모주선업무",0,20820.0,3080.0,697692.0,2.27,10.97,15.06,13.0,13.79,6122.0,10,61220.0,194.0
54,136490,선진,동물용 사료 및 조제식품 제조업,조제동물사료,1,2349.0,9880.0,1360240.0,1.38,9.8,6.72,5.61,20.98,685.0,10,6850.0,192.0
55,089470,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",5,1314.0,4120.0,721701.0,1.75,9.01,4.66,3.02,11.39,378.0,10,3780.0,188.0
56,195870,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,6,3511.0,20650.0,3446851.0,1.67,16.19,9.06,11.05,14.02,503.0,20,10060.0,187.0
57,058110,멕아이씨에스,의료용 기기 제조업,인공호흡기,2,2607.0,39200.0,331015949.0,84.44,739.37,-31.4,-41.83,-21.98,370.0,20,7400.0,184.0
58,006260,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",0,13508.0,41950.0,1234464.0,0.29,3.52,0.8,13.73,11.48,3823.0,10,38230.0,183.0
59,003540,대신증권,금융 지원 서비스업,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스",0,5255.0,10350.0,658422.0,0.64,5.34,4.79,7.34,6.36,1450.0,10,14500.0,176.0
60,101160,월덱스,전자부품 제조업,반도체용링및전극,4,2204.0,13350.0,4885371.0,3.66,29.99,24.22,28.23,13.94,302.0,20,6040.0,174.0
61,001120,LG상사,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",0,5853.0,15100.0,16689948.0,11.05,22.28,2.48,-6.06,4.93,1593.0,10,15930.0,172.0
62,015760,한국전력공사,전기업,"전력자원개발,발전,송전,전력용기자재확보",0,122615.0,19100.0,311049.0,0.16,1.71,-3.42,-1.86,1.81,33140.0,10,331400.0,170.0
63,018670,SK가스,기타 전문 도매업,"액화석유가스,가스기기 판매,수입,저장",1,7938.0,86000.0,26303380.0,3.06,11.8,9.85,3.9,7.08,2135.0,10,21350.0,169.0
64,036190,금화피에스시,전기 및 통신 공사업,"설비,철물,전기,강구조물",6,1485.0,24750.0,5852763.0,2.36,12.11,12.04,19.69,11.76,400.0,10,4000.0,169.0
65,044450,KSS해운,해상 운송업,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여",0,1957.0,8440.0,978327.0,1.16,8.79,8.79,8.73,11.09,524.0,10,5240.0,168.0
66,041920,메디아나,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",6,1713.0,19800.0,6974019.0,3.52,29.97,12.68,6.95,7.27,229.0,20,4580.0,167.0
67,047310,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",휴대폰 배터리 등 2차전지용 보호회로,6,2595.0,7540.0,0.0,0.0,0.0,26.19,13.95,6.91,340.0,20,6800.0,162.0
68,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",6,1725.0,17250.0,4528080.0,2.62,26.48,17.69,29.43,25.01,224.0,20,4480.0,160.0
69,210540,디와이파워,특수 목적용 기계 제조업,유공압기기 등,4,1242.0,11250.0,2958144.0,2.63,13.44,12.03,18.33,26.71,315.0,10,3150.0,154.0
70,900340,윙입푸드,기타 금융업,육가공 제품,6,700.0,1460.0,289788.0,1.98,11.78,11.11,31.07,44.77,178.0,10,1780.0,154.0
71,089790,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),4,693.0,6720.0,2450057.0,3.65,28.39,15.51,13.11,-1.2,87.0,20,1740.0,151.0
72,004690,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,0,3147.0,77600.0,1500989.0,0.19,2.17,2.98,2.57,1.07,783.0,10,7830.0,149.0
73,255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",6,1920.0,14700.0,8132265.0,5.53,26.55,11.22,29.17,20.84,470.0,10,4700.0,145.0
74,067170,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",0,1855.0,12050.0,2181360.0,1.81,14.64,7.58,11.25,17.45,450.0,10,4500.0,143.0
75,078020,이베스트투자증권,금융 지원 서비스업,유가증권위탁매매,0,2802.0,5050.0,770784.0,1.53,9.92,11.23,8.58,10.19,680.0,10,6800.0,143.0
76,034310,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",6,7728.0,20400.0,1671108.0,0.82,9.42,4.39,10.01,9.21,1874.0,10,18740.0,142.0
77,005940,NH투자증권,금융 지원 서비스업,"증권업,종합금융",0,24708.0,8780.0,1023512.0,1.17,7.46,9.12,7.31,7.39,5952.0,10,59520.0,141.0
78,263690,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",4,2356.0,20800.0,12857284.0,6.18,56.74,17.88,20.99,31.7,283.0,20,5660.0,140.0
79,088350,한화생명,보험업,생명보험,0,12724.0,1465.0,57816.0,0.39,1.98,0.87,4.22,6.54,3060.0,10,30600.0,140.0
80,036830,솔브레인홀딩스,기타 화학제품 제조업,"반도체,디스플레이,2차전지 공정용 화학제품",6,16685.0,95900.0,23326096.0,2.43,18.64,15.06,14.53,6.85,1961.0,20,39220.0,135.0
81,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",6,3494.0,11950.0,852202.0,0.71,4.49,5.65,7.35,6.87,809.0,10,8090.0,132.0
82,210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",0,6352.0,33450.0,9729220.0,2.91,22.7,12.66,17.29,23.14,1469.0,10,14690.0,131.0
83,089030,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",5,4115.0,21300.0,2896548.0,1.36,17.18,6.41,12.77,29.18,475.0,20,9500.0,131.0
84,011760,현대종합상사,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발",0,1958.0,14800.0,1253772.0,0.85,6.84,5.07,-2.64,6.29,453.0,10,4530.0,131.0
85,228850,레이언스,의료용 기기 제조업,"TFT Detector, CMOS Detector, I/O Sensor",6,1949.0,11750.0,935070.0,0.8,8.78,7.81,8.77,8.55,225.0,20,4500.0,131.0
86,066570,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",0,115699.0,70700.0,7755616.0,1.1,9.68,0.22,9.03,13.69,26414.0,10,264140.0,128.0
87,102710,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,6,6830.0,47900.0,8586094.0,1.79,20.38,18.9,14.05,15.9,776.0,20,15520.0,127.0
88,043290,케이맥,특수 목적용 기계 제조업,"FPD, 반도체 공정용 검사장비 및 바이오/의료진단기기, Lab용 분석기기",6,617.0,1660.0,229744.0,1.38,13.84,-21.99,14.37,-12.94,70.0,20,1400.0,127.0
89,253590,네오셈,특수 목적용 기계 제조업,반도체 검사장비,4,1173.0,3125.0,1082520.0,3.46,30.07,-4.94,24.4,0.0,132.0,20,2640.0,125.0
90,001450,현대해상,보험업,손해보험(자동차보험),0,20830.0,23300.0,3133119.0,1.34,7.89,6.23,10.33,15.61,4660.0,10,46600.0,124.0
91,183300,코미코,특수 목적용 기계 제조업,반도체 부품 세정 및 코팅,2,3466.0,39500.0,5779512.0,1.46,19.44,21.04,36.03,34.4,387.0,20,7740.0,123.0
92,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper,6,1959.0,19050.0,18578640.0,9.75,47.76,8.15,6.07,6.14,432.0,10,4320.0,121.0
93,119610,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",6,2621.0,22450.0,3042935.0,1.36,15.89,13.89,13.05,19.97,289.0,20,5780.0,121.0
94,035810,이지홀딩스,동물용 사료 및 조제식품 제조업,지주회사,0,2682.0,4820.0,120400.0,0.25,4.0,0.57,9.63,9.03,592.0,10,5920.0,121.0
95,043150,바텍,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",6,3528.0,23750.0,2414523.0,1.02,11.67,14.49,13.13,46.14,388.0,20,7760.0,120.0
96,122310,제노레이,의료용 기기 제조업,의료용 방사선 진단기기,4,1572.0,10800.0,2390556.0,2.21,22.92,25.33,27.35,26.45,171.0,20,3420.0,118.0
97,033660,아주캐피탈,기타 금융업,"투자회사,할부금융,리스/자동차정비,자동차리스",0,6589.0,11450.0,2472140.0,2.16,13.22,12.97,12.5,7.23,1431.0,10,14310.0,117.0
98,039490,키움증권,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선",0,21216.0,96000.0,22334465.0,2.33,15.55,16.97,10.84,17.36,4573.0,10,45730.0,115.99999999999999
99,050110,캠시스,전자부품 제조업,"IN-LINE SYSTEM,CSP HANDLER,TRIM/FORM SYSTEM",1,2181.0,3215.0,0.0,0.0,0.0,2.1,14.75,-44.98,470.0,10,4700.0,114.99999999999999
100,014830,유니드,기초 화학물질 제조업,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",6,4267.0,48000.0,8438859.0,1.76,10.27,9.87,5.52,6.19,907.0,10,9070.0,112.99999999999999
101,012030,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",6,1457.0,724.0,0.0,0.0,0.0,2.53,-2.87,-0.66,310.0,10,3100.0,112.99999999999999
102,145720,덴티움,의료용 기기 제조업,치과용 기기 제조업,2,4538.0,41000.0,4740036.0,1.16,15.33,7.37,19.25,26.05,476.0,20,9520.0,110.00000000000001
103,002350,넥센타이어,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",4,5098.0,5220.0,221942.0,0.43,3.82,7.94,7.5,9.88,1055.0,10,10550.0,107.0
104,001630,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",6,6187.0,123500.0,14672028.0,1.19,12.18,10.03,6.55,12.48,1261.0,10,12610.0,104.0
105,000720,현대건설,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",4,38195.0,34300.0,2343456.0,0.68,6.18,6.3,5.99,3.15,7785.0,10,77850.0,104.0
106,071050,한국금융지주,기타 금융업,금융지주회사,0,27139.0,48700.0,6624128.0,1.36,8.96,18.14,12.96,14.11,5483.0,10,54830.0,102.0
107,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",3,62145.0,23800.0,1442128.0,0.61,5.21,4.61,5.5,4.1,12495.0,10,124950.0,101.0
108,082740,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",0,1549.0,4700.0,226554.0,0.48,6.19,-19.76,-4.83,-1.92,308.0,10,3080.0,99.0
109,060980,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,6,3053.0,29150.0,1117132.0,0.38,3.62,4.69,1.46,4.64,604.0,10,6040.0,98.0
110,097950,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",0,58109.0,386000.0,60270588.0,1.56,13.72,3.16,21.46,10.91,11378.0,10,113780.0,96.0
111,000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",6,602786.0,82800.0,5048200.0,0.61,8.6,4.25,38.53,36.8,58761.0,20,1175220.0,95.0
112,267270,현대건설기계,일반 목적용 기계 제조업,"굴삭기, 지게차, 휠로더 등",6,4482.0,22750.0,248000.0,0.11,2.0,0.26,7.47,0.0,870.0,10,8700.0,94.0
113,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",6,6103.0,11850.0,1997860.0,1.69,20.92,8.85,23.37,4.57,587.0,20,11740.0,92.0
114,005830,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",0,33347.0,47100.0,5976775.0,1.27,8.33,6.84,10.95,15.03,6414.0,10,64140.0,92.0
115,298540,더네이쳐홀딩스,"섬유, 의복, 신발 및 가죽제품 소매업","의류, 여행용 가방 및 잡화류",3,3146.0,43800.0,32719663.0,7.47,53.63,35.28,91.73,0.0,594.0,10,5940.0,89.0
116,083450,GST,특수 목적용 기계 제조업,"GasScrubber,Chiller",6,1938.0,20800.0,9109402.0,4.38,27.29,19.83,12.42,23.25,367.0,10,3670.0,89.0
117,111770,영원무역,상품 종합 도매업,스포츠의류,6,10701.0,24150.0,2490753.0,1.03,7.61,9.82,8.15,8.78,2017.0,10,20170.0,88.0
118,005930,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",6,3456504.0,57900.0,3393000.0,0.59,9.36,8.69,19.63,21.01,325373.0,20,6507460.0,88.0
119,011780,금호석유화학,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",3,25776.0,84600.0,16265271.0,1.92,13.97,11.84,23.45,12.34,4752.0,10,47520.0,84.0
120,016360,삼성증권,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선",0,25852.0,28950.0,2776410.0,0.96,7.02,8.15,7.37,6.6,4761.0,10,47610.0,84.0
121,204270,제이앤티씨,전자부품 제조업,"강화유리, 커넥터",4,8012.0,13850.0,7275290.0,5.25,32.45,35.27,14.63,3.28,1467.0,10,14670.0,83.0
122,042660,대우조선해양,선박 및 보트 건조업,선박 제조,0,25354.0,23650.0,3122196.0,1.32,9.24,-1.22,9.53,28.12,4642.0,10,46420.0,83.0
123,036490,SK머티리얼즈,기초 화학물질 제조업,"반도체 및 디스플레이용 특수가스(NF3, SiH4, WF6 등)",2,25852.0,245100.0,38416896.0,1.57,27.79,30.22,29.57,25.25,2357.0,20,47140.0,82.0
124,001680,대상,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",1,8835.0,25500.0,3931486.0,1.54,11.57,11.17,7.27,6.13,1608.0,10,16080.0,82.0
125,137400,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,1,3160.0,14550.0,2617611.0,1.8,24.17,-2.6,2.69,7.32,286.0,20,5720.0,81.0
126,002320,한진,도로 화물 운송업,"포장화물,택배산업,항만하역,고속버스사업,운수보관",0,6143.0,51300.0,6293.0,0.0,0.29,-0.34,5.6,-6.1,1111.0,10,11110.0,81.0
127,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑,6,6956.0,106000.0,16217194.0,1.53,9.41,9.81,12.46,10.1,1247.0,10,12470.0,79.0
128,057050,현대홈쇼핑,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,6,7272.0,60600.0,8589407.0,1.42,7.61,5.03,10.32,8.16,1299.0,10,12990.0,79.0
129,100120,뷰웍스,의료용 기기 제조업,X-Ray Detector,6,3601.0,36000.0,4531264.0,1.26,16.16,16.03,15.56,16.6,321.0,20,6420.0,78.0
130,282880,코윈테크,특수 목적용 기계 제조업,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)",5,2206.0,23850.0,2939640.0,1.23,15.72,27.52,64.78,25.64,195.0,20,3900.0,77.0
131,095340,ISC,전자부품 제조업,반도체테스트소켓,6,3147.0,22250.0,0.0,0.0,0.0,2.57,8.13,11.1,275.0,20,5500.0,75.0
132,284740,쿠쿠홈시스,개인 및 가정용품 임대업,"정수기, 공기청정기 등",6,8044.0,35850.0,7366719.0,2.05,18.57,16.1,9.51,0.0,1400.0,10,14000.0,74.0
133,298040,효성중공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-,3,4047.0,43400.0,23667.0,0.01,0.49,1.45,0.0,0.0,705.0,10,7050.0,74.0
134,049070,인탑스,통신 및 방송 장비 제조업,휴대전화기용부품,6,2451.0,14250.0,720800.0,0.51,5.3,8.5,5.76,4.36,420.0,10,4200.0,71.0
135,177830,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",4,694.0,5220.0,1689556.0,3.24,20.68,-24.24,8.72,1.38,118.0,10,1180.0,70.0
