,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
1039,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",6,819.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,2.93,-2.2,1,1402.0,0.74
1040,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3401.0,4015.0,0.0,0.0,0.0,0.0,0.0,-1.02,2.76,2.94,6.3,0,2985.0,0.74
1041,038070,서린바이오,기타 전문 도매업,생명과학연구기기및시약,6,1096.0,13700.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,4.99,4.12,1,10151.0,0.74
1042,092460,한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",6,631.0,5370.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,3.32,2.68,1,3986.0,0.74
1043,103660,씨앗,기타 화학제품 제조업,"잉크리본, 인화지",1,68.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.64,21.22,0,1222.0,0.74
1044,119500,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",6,397.0,3355.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.91,5.99,0,2473.0,0.74
1045,300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 레미탈",6,3519.0,84900.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0,63056.0,0.74
1046,003160,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",6,1334.0,4235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,7.86,15.19,0,3077.0,0.73
1047,200580,메디쎄이,의료용 기기 제조업,정형외과용 척추임플란트,5,253.0,7270.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,16.31,-3.55,0,5275.0,0.73
1048,234690,녹십자웰빙,의약품 제조업,"전문의약품, 건강기능식품",6,2184.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,21.15,17.84,0,9031.0,0.73
1049,263600,덕우전자,전자부품 제조업,카메라 모듈 부품,6,1313.0,8240.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,-1.85,23.25,0,6032.0,0.73
1050,009290,광동제약,의약품 제조업,"의약품,식음료 제조,도매",6,4797.0,9150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,5.61,6.07,0,6563.0,0.72
1051,050960,수산아이앤티,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",6,595.0,8810.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,4.37,6.12,0,6367.0,0.72
1052,089850,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",6,619.0,8700.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,5.27,-8.11,1,6259.0,0.72
1053,145990,삼양사,기타 식품 제조업,설탕,6,6570.0,63700.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,4.13,3.31,0,45977.0,0.72
1054,270660,에브리봇,가정용 기기 제조업,물걸레로봇청소기,3,247.0,21950.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,5.48,75.63,0,15750.0,0.72
1055,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",6,3418.0,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,5.9,10.22,0,36669.0,0.71
1056,024060,흥구석유,기타 전문 도매업,휘발유등,6,1016.0,6770.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,3.38,2.97,1,4787.0,0.71
1057,039610,화성밸브,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기",4,570.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,5.02,3.04,0,3871.0,0.71
