,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,S-RIM,매수금액,매도금액_1st,매도금액_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율,매출액_20(E),매출액_19,매출액_18,매출액_17
519,014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",5,1160.0,1070.0,Ave ROE,1382.0,1324.0,1115.0,1.29,1.04,0.0,7.42,7.88,-2.22,No,1.03,0.0,134.0,95.0,-27.0,10,0.0,0.0,2701.0,3001.0,3121.0
520,006140,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),5,785.0,5170.0,Ave ROE,6680.0,6337.0,5116.0,1.29,0.99,0.0,4.61,6.9,5.98,No,0.99,0.0,59.0,61.0,74.0,10,0.0,0.0,993.0,1012.0,986.0
521,001770,신화실업,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",5,242.0,20000.0,Ave ROE,25569.0,23615.0,16659.0,1.28,0.83,0.0,2.82,6.73,5.81,No,0.83,0.0,10.0,32.0,36.0,10,0.0,0.0,741.0,716.0,613.0
522,037760,쎄니트,1차 철강 제조업,스테인레스 냉연강판,4,518.0,1575.0,Ave ROE,2023.0,1863.0,1292.0,1.28,0.82,0.0,2.95,4.37,9.5,No,0.79,0.0,57.0,62.0,86.0,10,0.0,0.0,1097.0,1137.0,1262.0
523,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",5,925.0,3310.0,Ave ROE,4238.0,3778.0,2137.0,1.28,0.65,0.0,3.08,3.2,5.02,No,0.65,0.0,39.0,88.0,74.0,10,0.0,0.0,1864.0,2126.0,2122.0
524,012030,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",5,1344.0,673.0,Ave ROE,863.0,680.0,28.0,1.28,0.04,0.0,2.53,-2.87,-0.66,No,0.04,0.0,185.0,16.0,38.0,10,0.0,0.0,2385.0,2371.0,1968.0
525,033530,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",1,2271.0,8600.0,Ave ROE,10971.0,8026.0,-2461.0,1.28,-0.29,0.0,1.52,-5.2,-1.92,No,-0.33,0.0,132.0,2.0,-67.0,10,0.0,0.0,12217.0,10995.0,10359.0
526,103230,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",5,130.0,1830.0,Ave ROE,2349.0,28.0,-8237.0,1.28,-4.5,0.0,-6.79,-21.59,-7.71,No,-4.5,0.0,-22.0,-83.0,-46.0,10,0.0,0.0,360.0,302.0,327.0
527,001880,대림건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",3,4973.0,22850.0,Ave ROE,28911.0,35078.0,57041.0,1.27,2.5,0.0,23.04,18.7,22.24,No,3.63,0.0,1430.0,909.0,838.0,10,0.0,0.0,12799.0,9656.0,8586.0
528,196700,웹스,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재",5,238.0,1690.0,Ave ROE,2150.0,1628.0,-231.0,1.27,-0.14,0.0,-0.58,-0.06,-1.96,No,-0.14,0.0,4.0,3.0,7.0,10,0.0,0.0,285.0,284.0,307.0
529,011330,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",3,931.0,1350.0,Ave ROE,1707.0,2069.0,3358.0,1.26,2.49,0.0,21.11,23.1,18.54,No,2.55,0.0,179.0,132.0,36.0,10,0.0,0.0,1088.0,836.0,661.0
530,267810,앙츠,컴퓨터 및 통신장비 수리업,기술서비스,1,21.0,1490.0,Ave ROE,1883.0,2134.0,3027.0,1.26,2.03,0.0,-14.67,46.79,41.86,No,2.0,0.0,-2.0,13.0,5.0,10,0.0,0.0,465.0,465.0,397.0
531,120030,조선선재,기타 금속 가공제품 제조업,용접재료,5,1196.0,96000.0,Ave ROE,120709.0,131952.0,171989.0,1.26,1.79,0.0,12.02,11.75,16.58,No,1.68,0.0,141.0,136.0,177.0,10,0.0,0.0,640.0,627.0,660.0
532,017890,한국알콜,기타 화학제품 제조업,주정,5,2863.0,13450.0,Ave ROE,16923.0,17673.0,20342.0,1.26,1.51,0.0,10.23,10.48,8.18,No,1.46,0.0,331.0,285.0,172.0,10,0.0,0.0,2914.0,2560.0,2124.0
533,036090,위지트,특수 목적용 기계 제조업,LCD 반도체,5,589.0,693.0,Ave ROE,871.0,851.0,782.0,1.26,1.13,0.0,4.2,10.05,8.17,No,1.17,0.0,-11.0,49.0,42.0,15,0.0,0.0,317.0,448.0,392.0
534,098660,에스티오,봉제의복 제조업,"셔츠,자켓/바지, 타이",5,261.0,2070.0,Ave ROE,2612.0,2400.0,1645.0,1.26,0.79,0.0,9.61,-0.89,-0.4,No,0.81,0.0,54.0,5.0,11.0,10,0.0,0.0,851.0,883.0,908.0
535,020400,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1,222.0,8610.0,Ave ROE,10845.0,9011.0,2480.0,1.26,0.29,0.0,0.0,2.83,3.1,No,0.29,0.0,33.0,19.0,16.0,10,0.0,0.0,885.0,809.0,747.0
536,090150,광진윈텍,자동차 신품 부품 제조업,시트히터,2,261.0,2765.0,Ave ROE,3471.0,2605.0,-480.0,1.26,-0.17,0.0,5.3,-6.78,-7.21,Yes,-0.17,0.0,37.0,-26.0,-35.0,10,0.0,0.0,954.0,938.0,972.0
537,023910,대한약품,의약품 제조업,수액제,5,1812.0,30300.0,Ave ROE,37991.0,45702.0,73160.0,1.25,2.41,0.0,18.34,22.26,23.78,No,2.41,0.0,336.0,362.0,323.0,10,0.0,0.0,1688.0,1587.0,1444.0
538,036800,나이스정보통신,전기 통신업,카드 VAN사업,1,2400.0,24200.0,Ave ROE,30290.0,34635.0,50109.0,1.25,2.07,0.0,13.88,15.94,22.14,No,1.99,0.0,350.0,353.0,431.0,10,0.0,0.0,4529.0,4150.0,3664.0
539,208140,정다운,"도축, 육류 가공 및 저장 처리업",기업 인수 및 합병,4,443.0,2220.0,Ave ROE,2765.0,3021.0,3934.0,1.25,1.77,0.0,1.79,20.8,29.03,No,1.77,0.0,32.0,125.0,111.0,10,0.0,0.0,1258.0,1055.0,806.0
540,024940,PN풍년,기타 금속 가공제품 제조업,압력솥,5,343.0,3625.0,Ave ROE,4523.0,4688.0,5278.0,1.25,1.46,0.0,15.19,3.67,4.55,No,1.3,0.0,-13.0,9.0,16.0,10,0.0,0.0,546.0,618.0,671.0
541,092460,한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",5,631.0,5370.0,Ave ROE,6692.0,6127.0,4117.0,1.25,0.77,0.0,5.54,3.32,2.68,Yes,0.75,0.0,12.0,-3.0,-6.0,10,0.0,0.0,484.0,329.0,354.0
542,115570,스타플렉스,플라스틱제품 제조업,"광고용 플렉스(조명용, 비조명용)",2,338.0,4475.0,Ave ROE,5573.0,3394.0,-4363.0,1.25,-0.97,0.0,-10.14,7.84,-9.45,No,-1.17,0.0,8.0,1.0,26.0,10,0.0,0.0,927.0,951.0,870.0
543,063080,게임빌,소프트웨어 개발 및 공급업,모바일게임,5,2130.0,33100.0,S-RIM,41121.0,42677.0,48218.0,1.24,1.46,9.64,5.54,-2.45,3.56,No,0.38,368.0,-171.0,-176.0,-201.0,15,2.59,1579.0,1199.0,1125.0,1064.0
544,016580,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매",5,2725.0,14650.0,Ave ROE,18194.0,18390.0,19090.0,1.24,1.3,0.0,7.01,8.56,11.73,No,1.11,0.0,262.0,273.0,297.0,10,0.0,0.0,1592.0,1547.0,1480.0
545,080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2,2587.0,3280.0,Ave ROE,4056.0,3857.0,3146.0,1.24,0.96,0.0,1.5,7.8,14.03,No,0.96,0.0,305.0,432.0,509.0,10,0.0,0.0,3201.0,3212.0,3118.0
